true_label,pred_set,pred_set_names,set_size,cloud_coverage
11,"[9, 10, 11, 15]","['Bulk carrier', 'Oil tanker', 'Fishing boat', 'Barge']",4,0.1746
12,[12],['Destroyer'],1,0.1193
2,"[0, 1, 2, 9, 10, 12, 15, 16, 17, 19]","['Non-ship', 'Aircraft carrier', 'Submarine', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Barge', 'Landing craft', 'Frigate', 'Cruiser']",10,0.4115
5,"[0, 5, 9, 10]","['Non-ship', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker']",4,0.41
2,"[0, 2, 10]","['Non-ship', 'Submarine', 'Oil tanker']",3,0.3099
2,"[2, 16, 17]","['Submarine', 'Landing craft', 'Frigate']",3,0.5999
1,[1],['Aircraft carrier'],1,0.0253
17,"[4, 5, 8, 10, 13, 17, 19]","['Combat boat', 'Auxiliary ship', 'Hovercraft', 'Oil tanker', 'Passenger ship', 'Frigate', 'Cruiser']",7,0.2138
7,[7],['Car carrier'],1,0.0465
0,"[0, 4, 9, 11, 13, 14, 15]","['Non-ship', 'Combat boat', 'Bulk carrier', 'Fishing boat', 'Passenger ship', 'Liquefied gas ship', 'Barge']",7,0.6232
19,"[12, 15, 17, 19]","['Destroyer', 'Barge', 'Frigate', 'Cruiser']",4,0.5391
17,[17],['Frigate'],1,0.0927
22,"[5, 18]","['Auxiliary ship', 'Amphibious transport dock']",2,0.6461
6,"[5, 6, 7, 8, 9, 10, 22]","['Auxiliary ship', 'Container ship', 'Car carrier', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Command ship']",7,0.0982
0,"[0, 5, 9, 10, 12, 17, 18, 19]","['Non-ship', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Frigate', 'Amphibious transport dock', 'Cruiser']",8,0.3023
0,"[0, 5, 10, 18]","['Non-ship', 'Auxiliary ship', 'Oil tanker', 'Amphibious transport dock']",4,0.0744
6,[6],['Container ship'],1,0.0348
9,"[0, 5, 9, 11, 13, 14, 15]","['Non-ship', 'Auxiliary ship', 'Bulk carrier', 'Fishing boat', 'Passenger ship', 'Liquefied gas ship', 'Barge']",7,0.5011
11,"[0, 9, 11, 15]","['Non-ship', 'Bulk carrier', 'Fishing boat', 'Barge']",4,0.4581
19,"[1, 2, 12, 15, 17, 19]","['Aircraft carrier', 'Submarine', 'Destroyer', 'Barge', 'Frigate', 'Cruiser']",6,0.4035
0,"[0, 5, 9, 10, 13, 15]","['Non-ship', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Passenger ship', 'Barge']",6,0.1121
1,[1],['Aircraft carrier'],1,0.0744
17,"[0, 1, 6, 7, 12, 17, 19, 20, 21, 22]","['Non-ship', 'Aircraft carrier', 'Container ship', 'Car carrier', 'Destroyer', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",10,0.2085
9,"[0, 5, 9, 10]","['Non-ship', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker']",4,0.0856
21,"[18, 20, 21]","['Amphibious transport dock', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship']",3,0.0596
17,"[1, 7, 12, 17, 19, 21]","['Aircraft carrier', 'Car carrier', 'Destroyer', 'Frigate', 'Cruiser', 'Amphibious assault ship']",6,0.5811
12,"[12, 19]","['Destroyer', 'Cruiser']",2,0.2019
17,"[5, 10, 12, 17, 19]","['Auxiliary ship', 'Oil tanker', 'Destroyer', 'Frigate', 'Cruiser']",5,0.0675
13,"[11, 15]","['Fishing boat', 'Barge']",2,0.6012
19,[19],['Cruiser'],1,0.3195
9,"[0, 1, 2, 4, 5, 9, 10, 12, 13, 14, 15, 17, 19]","['Non-ship', 'Aircraft carrier', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Passenger ship', 'Liquefied gas ship', 'Barge', 'Frigate', 'Cruiser']",13,0.6554
10,"[0, 1, 9, 10, 12, 14, 15, 17, 19, 21, 22]","['Non-ship', 'Aircraft carrier', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Liquefied gas ship', 'Barge', 'Frigate', 'Cruiser', 'Amphibious assault ship', 'Command ship']",11,0.6099
0,"[0, 11]","['Non-ship', 'Fishing boat']",2,0.0592
4,"[4, 5, 8, 17, 20]","['Combat boat', 'Auxiliary ship', 'Hovercraft', 'Frigate', 'Tarawa-class amphibious assault ship']",5,0.2029
12,"[0, 1, 2, 5, 12, 16, 17, 18, 19, 22]","['Non-ship', 'Aircraft carrier', 'Submarine', 'Auxiliary ship', 'Destroyer', 'Landing craft', 'Frigate', 'Amphibious transport dock', 'Cruiser', 'Command ship']",10,0.6309
21,"[1, 10, 19, 21]","['Aircraft carrier', 'Oil tanker', 'Cruiser', 'Amphibious assault ship']",4,0.2138
19,"[1, 12, 19]","['Aircraft carrier', 'Destroyer', 'Cruiser']",3,0.3549
2,"[0, 2, 10, 19]","['Non-ship', 'Submarine', 'Oil tanker', 'Cruiser']",4,0.1941
17,"[12, 15, 17, 19]","['Destroyer', 'Barge', 'Frigate', 'Cruiser']",4,0.3239
8,[8],['Hovercraft'],1,0.1046
10,[10],['Oil tanker'],1,0.1355
5,"[5, 18]","['Auxiliary ship', 'Amphibious transport dock']",2,0.0914
11,"[0, 4, 5, 9, 10, 11, 13, 15, 18]","['Non-ship', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Passenger ship', 'Barge', 'Amphibious transport dock']",9,0.248
0,[0],['Non-ship'],1,0.2737
0,[0],['Non-ship'],1,0.09
12,"[0, 3, 5, 7, 9, 10, 12, 15, 17, 18, 19, 22]","['Non-ship', 'Medical ship', 'Auxiliary ship', 'Car carrier', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Barge', 'Frigate', 'Amphibious transport dock', 'Cruiser', 'Command ship']",12,0.3949
21,[21],['Amphibious assault ship'],1,0.0558
12,[12],['Destroyer'],1,0.097
15,[15],['Barge'],1,0.3205
0,"[0, 5, 9, 11]","['Non-ship', 'Auxiliary ship', 'Bulk carrier', 'Fishing boat']",4,0.3112
12,"[5, 9, 12, 17, 18, 22]","['Auxiliary ship', 'Bulk carrier', 'Destroyer', 'Frigate', 'Amphibious transport dock', 'Command ship']",6,0.2964
17,"[12, 17, 19]","['Destroyer', 'Frigate', 'Cruiser']",3,0.1367
0,"[0, 7, 13]","['Non-ship', 'Car carrier', 'Passenger ship']",3,0.1194
9,"[0, 1, 6, 7, 9, 15, 17, 22]","['Non-ship', 'Aircraft carrier', 'Container ship', 'Car carrier', 'Bulk carrier', 'Barge', 'Frigate', 'Command ship']",8,0.1747
1,[1],['Aircraft carrier'],1,0.4741
21,[21],['Amphibious assault ship'],1,0.1376
12,"[5, 9, 10, 12, 18, 22]","['Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Amphibious transport dock', 'Command ship']",6,0.1164
18,"[1, 12, 16, 19, 21]","['Aircraft carrier', 'Destroyer', 'Landing craft', 'Cruiser', 'Amphibious assault ship']",5,0.434
19,[19],['Cruiser'],1,0.562
19,[19],['Cruiser'],1,0.0732
22,[22],['Command ship'],1,0.1916
4,"[0, 2, 4, 5, 6, 8, 10, 11, 13, 15, 19]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Container ship', 'Hovercraft', 'Oil tanker', 'Fishing boat', 'Passenger ship', 'Barge', 'Cruiser']",11,0.2833
6,"[6, 10]","['Container ship', 'Oil tanker']",2,0.2988
17,"[1, 6, 7, 9, 10, 12, 15, 17, 19, 21]","['Aircraft carrier', 'Container ship', 'Car carrier', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Barge', 'Frigate', 'Cruiser', 'Amphibious assault ship']",10,0.2493
13,"[0, 9, 11, 13, 15]","['Non-ship', 'Bulk carrier', 'Fishing boat', 'Passenger ship', 'Barge']",5,0.0649
19,"[3, 19, 21]","['Medical ship', 'Cruiser', 'Amphibious assault ship']",3,0.4353
19,"[1, 5, 7, 10, 12, 15, 17, 19, 21]","['Aircraft carrier', 'Auxiliary ship', 'Car carrier', 'Oil tanker', 'Destroyer', 'Barge', 'Frigate', 'Cruiser', 'Amphibious assault ship']",9,0.1536
12,"[12, 18, 22]","['Destroyer', 'Amphibious transport dock', 'Command ship']",3,0.1426
16,[16],['Landing craft'],1,0.1158
19,"[5, 12, 17, 18, 19, 22]","['Auxiliary ship', 'Destroyer', 'Frigate', 'Amphibious transport dock', 'Cruiser', 'Command ship']",6,0.0554
6,[6],['Container ship'],1,0.0443
19,"[12, 15, 17, 19]","['Destroyer', 'Barge', 'Frigate', 'Cruiser']",4,0.4379
17,[17],['Frigate'],1,0.1036
17,[17],['Frigate'],1,0.0527
16,"[16, 18, 22]","['Landing craft', 'Amphibious transport dock', 'Command ship']",3,0.3698
22,"[18, 22]","['Amphibious transport dock', 'Command ship']",2,0.0459
21,[21],['Amphibious assault ship'],1,0.0373
5,"[0, 5, 9, 10]","['Non-ship', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker']",4,0.2047
12,"[12, 19]","['Destroyer', 'Cruiser']",2,0.1381
1,[1],['Aircraft carrier'],1,0.1115
2,"[2, 11, 15, 17]","['Submarine', 'Fishing boat', 'Barge', 'Frigate']",4,0.1593
16,"[10, 12, 19, 20, 21]","['Oil tanker', 'Destroyer', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship']",5,0.0506
21,"[1, 21]","['Aircraft carrier', 'Amphibious assault ship']",2,0.2015
4,"[4, 5, 8, 11, 14]","['Combat boat', 'Auxiliary ship', 'Hovercraft', 'Fishing boat', 'Liquefied gas ship']",5,0.1043
0,"[0, 2, 5, 8, 9, 11, 13, 14, 15]","['Non-ship', 'Submarine', 'Auxiliary ship', 'Hovercraft', 'Bulk carrier', 'Fishing boat', 'Passenger ship', 'Liquefied gas ship', 'Barge']",9,0.6383
16,"[1, 10, 12, 16, 17, 19, 20, 22]","['Aircraft carrier', 'Oil tanker', 'Destroyer', 'Landing craft', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Command ship']",8,0.4762
10,"[0, 5, 9, 10, 13, 15]","['Non-ship', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Passenger ship', 'Barge']",6,0.4649
0,"[6, 10]","['Container ship', 'Oil tanker']",2,0.0501
7,"[3, 7, 10]","['Medical ship', 'Car carrier', 'Oil tanker']",3,0.0443
8,"[8, 10]","['Hovercraft', 'Oil tanker']",2,0.3243
5,"[0, 2, 4, 5, 8, 9, 10, 11, 13, 15, 17]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Passenger ship', 'Barge', 'Frigate']",11,0.0615
2,"[0, 2, 4, 5, 12, 17, 18]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Destroyer', 'Frigate', 'Amphibious transport dock']",7,0.0857
0,[0],['Non-ship'],1,0.0065
19,[19],['Cruiser'],1,0.1741
2,"[2, 10]","['Submarine', 'Oil tanker']",2,0.0413
8,"[0, 2, 4, 5, 8, 9, 11, 13, 17]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Hovercraft', 'Bulk carrier', 'Fishing boat', 'Passenger ship', 'Frigate']",9,0.5265
22,[22],['Command ship'],1,0.13
22,"[12, 19, 22]","['Destroyer', 'Cruiser', 'Command ship']",3,0.2744
18,"[1, 10, 18, 19, 21]","['Aircraft carrier', 'Oil tanker', 'Amphibious transport dock', 'Cruiser', 'Amphibious assault ship']",5,0.3918
19,"[10, 14, 15, 17, 19]","['Oil tanker', 'Liquefied gas ship', 'Barge', 'Frigate', 'Cruiser']",5,0.2446
20,"[16, 18, 20]","['Landing craft', 'Amphibious transport dock', 'Tarawa-class amphibious assault ship']",3,0.435
12,"[12, 17, 19]","['Destroyer', 'Frigate', 'Cruiser']",3,0.2683
9,[10],['Oil tanker'],1,0.1112
17,"[5, 17]","['Auxiliary ship', 'Frigate']",2,0.2771
6,"[6, 10]","['Container ship', 'Oil tanker']",2,0.2039
4,"[4, 5, 11, 13, 14, 15]","['Combat boat', 'Auxiliary ship', 'Fishing boat', 'Passenger ship', 'Liquefied gas ship', 'Barge']",6,0.1256
21,"[1, 19, 21]","['Aircraft carrier', 'Cruiser', 'Amphibious assault ship']",3,0.5674
2,"[2, 15]","['Submarine', 'Barge']",2,0.0846
19,"[1, 7, 10, 19, 21]","['Aircraft carrier', 'Car carrier', 'Oil tanker', 'Cruiser', 'Amphibious assault ship']",5,0.4175
12,"[12, 19]","['Destroyer', 'Cruiser']",2,0.1662
5,"[0, 5, 8, 10]","['Non-ship', 'Auxiliary ship', 'Hovercraft', 'Oil tanker']",4,0.1382
17,"[4, 5, 9, 10, 14, 15, 17, 18]","['Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Liquefied gas ship', 'Barge', 'Frigate', 'Amphibious transport dock']",8,0.4405
14,[14],['Liquefied gas ship'],1,0.1532
19,[19],['Cruiser'],1,0.0688
8,"[0, 5, 7, 8, 9, 11, 13, 15]","['Non-ship', 'Auxiliary ship', 'Car carrier', 'Hovercraft', 'Bulk carrier', 'Fishing boat', 'Passenger ship', 'Barge']",8,0.0624
18,[18],['Amphibious transport dock'],1,0.3443
20,[20],['Tarawa-class amphibious assault ship'],1,0.4962
17,[17],['Frigate'],1,0.1222
0,"[0, 1, 10, 18, 21]","['Non-ship', 'Aircraft carrier', 'Oil tanker', 'Amphibious transport dock', 'Amphibious assault ship']",5,0.0595
11,"[5, 9, 10, 11, 14, 18, 22]","['Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Liquefied gas ship', 'Amphibious transport dock', 'Command ship']",7,0.2475
5,"[0, 5, 9, 10, 11, 13, 18]","['Non-ship', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Passenger ship', 'Amphibious transport dock']",7,0.1054
14,[14],['Liquefied gas ship'],1,0.0915
9,"[0, 1, 5, 6, 7, 9, 10, 12, 15, 17, 18, 19, 22]","['Non-ship', 'Aircraft carrier', 'Auxiliary ship', 'Container ship', 'Car carrier', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Barge', 'Frigate', 'Amphibious transport dock', 'Cruiser', 'Command ship']",13,0.6361
14,[14],['Liquefied gas ship'],1,0.0905
9,"[9, 10, 18]","['Bulk carrier', 'Oil tanker', 'Amphibious transport dock']",3,0.0483
10,"[9, 10]","['Bulk carrier', 'Oil tanker']",2,0.1044
12,[12],['Destroyer'],1,0.1523
2,"[2, 10, 19]","['Submarine', 'Oil tanker', 'Cruiser']",3,0.0634
1,"[1, 21]","['Aircraft carrier', 'Amphibious assault ship']",2,0.3602
22,"[1, 3, 9, 10, 12, 15, 16, 18, 19, 21, 22]","['Aircraft carrier', 'Medical ship', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Barge', 'Landing craft', 'Amphibious transport dock', 'Cruiser', 'Amphibious assault ship', 'Command ship']",11,0.4297
19,[19],['Cruiser'],1,0.0679
1,[1],['Aircraft carrier'],1,0.1205
2,[2],['Submarine'],1,0.0698
12,[12],['Destroyer'],1,0.096
21,[21],['Amphibious assault ship'],1,0.1847
5,"[0, 2, 5, 9, 10, 12, 15, 17]","['Non-ship', 'Submarine', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Barge', 'Frigate']",8,0.225
18,"[2, 10, 15, 21]","['Submarine', 'Oil tanker', 'Barge', 'Amphibious assault ship']",4,0.4131
17,"[3, 7, 10, 17, 19, 21, 22]","['Medical ship', 'Car carrier', 'Oil tanker', 'Frigate', 'Cruiser', 'Amphibious assault ship', 'Command ship']",7,0.1962
17,"[5, 12, 17, 19]","['Auxiliary ship', 'Destroyer', 'Frigate', 'Cruiser']",4,0.1502
10,[10],['Oil tanker'],1,0.0294
7,"[3, 7, 10]","['Medical ship', 'Car carrier', 'Oil tanker']",3,0.5849
1,"[1, 21]","['Aircraft carrier', 'Amphibious assault ship']",2,0.1005
12,[12],['Destroyer'],1,0.1035
9,"[9, 10]","['Bulk carrier', 'Oil tanker']",2,0.0953
12,"[12, 17]","['Destroyer', 'Frigate']",2,0.1203
0,[0],['Non-ship'],1,0.1241
1,[1],['Aircraft carrier'],1,0.1033
17,"[12, 17, 19]","['Destroyer', 'Frigate', 'Cruiser']",3,0.0896
10,"[10, 14, 15, 17, 18]","['Oil tanker', 'Liquefied gas ship', 'Barge', 'Frigate', 'Amphibious transport dock']",5,0.0762
8,"[2, 5, 7, 8, 9, 10, 15]","['Submarine', 'Auxiliary ship', 'Car carrier', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Barge']",7,0.0792
5,"[0, 2, 4, 5, 6, 9, 10, 11, 13, 15]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Container ship', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Passenger ship', 'Barge']",10,0.2576
9,"[3, 6, 7, 9, 10, 18, 22]","['Medical ship', 'Container ship', 'Car carrier', 'Bulk carrier', 'Oil tanker', 'Amphibious transport dock', 'Command ship']",7,0.0701
19,"[12, 19]","['Destroyer', 'Cruiser']",2,0.0941
9,"[0, 4, 5, 9, 11, 13, 14, 15]","['Non-ship', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Fishing boat', 'Passenger ship', 'Liquefied gas ship', 'Barge']",8,0.0994
9,"[3, 9, 18, 22]","['Medical ship', 'Bulk carrier', 'Amphibious transport dock', 'Command ship']",4,0.1102
9,"[1, 3, 6, 7, 9, 10, 15, 19, 20, 22]","['Aircraft carrier', 'Medical ship', 'Container ship', 'Car carrier', 'Bulk carrier', 'Oil tanker', 'Barge', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Command ship']",10,0.2608
5,"[5, 8, 10]","['Auxiliary ship', 'Hovercraft', 'Oil tanker']",3,0.2892
2,"[0, 2, 4, 5, 8, 9, 10, 11, 13, 14, 15]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Passenger ship', 'Liquefied gas ship', 'Barge']",11,0.2031
6,"[6, 10]","['Container ship', 'Oil tanker']",2,0.1248
11,"[0, 9, 10, 11, 15, 18]","['Non-ship', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Barge', 'Amphibious transport dock']",6,0.2967
17,"[1, 12, 17, 19, 20]","['Aircraft carrier', 'Destroyer', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship']",5,0.4861
9,"[0, 4, 5, 8, 9, 10, 11, 14, 15]","['Non-ship', 'Combat boat', 'Auxiliary ship', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Liquefied gas ship', 'Barge']",9,0.0605
11,"[0, 5, 7, 8, 9, 10, 11, 13]","['Non-ship', 'Auxiliary ship', 'Car carrier', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Passenger ship']",8,0.308
10,"[0, 4, 5, 9, 10, 13, 18]","['Non-ship', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Passenger ship', 'Amphibious transport dock']",7,0.1813
12,[12],['Destroyer'],1,0.0491
4,"[0, 2, 4, 5, 7, 9, 12, 13, 14, 15, 17, 19]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Car carrier', 'Bulk carrier', 'Destroyer', 'Passenger ship', 'Liquefied gas ship', 'Barge', 'Frigate', 'Cruiser']",12,0.5607
7,"[1, 3, 7, 10, 18, 21]","['Aircraft carrier', 'Medical ship', 'Car carrier', 'Oil tanker', 'Amphibious transport dock', 'Amphibious assault ship']",6,0.0434
12,"[3, 12, 17, 19]","['Medical ship', 'Destroyer', 'Frigate', 'Cruiser']",4,0.5573
17,[17],['Frigate'],1,0.0902
2,"[0, 2, 4, 5, 6, 8, 9, 10, 11, 15, 19]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Container ship', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Barge', 'Cruiser']",11,0.3299
21,"[1, 21]","['Aircraft carrier', 'Amphibious assault ship']",2,0.5888
12,"[1, 12, 17, 19, 21]","['Aircraft carrier', 'Destroyer', 'Frigate', 'Cruiser', 'Amphibious assault ship']",5,0.4549
9,"[7, 9, 14, 15]","['Car carrier', 'Bulk carrier', 'Liquefied gas ship', 'Barge']",4,0.4214
0,[0],['Non-ship'],1,0.2517
15,"[0, 4, 5, 11, 13, 14, 15, 17]","['Non-ship', 'Combat boat', 'Auxiliary ship', 'Fishing boat', 'Passenger ship', 'Liquefied gas ship', 'Barge', 'Frigate']",8,0.686
17,[17],['Frigate'],1,0.1634
0,"[0, 15]","['Non-ship', 'Barge']",2,0.0763
16,"[1, 7, 10, 16, 18, 19, 20, 21, 22]","['Aircraft carrier', 'Car carrier', 'Oil tanker', 'Landing craft', 'Amphibious transport dock', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",9,0.1267
16,"[1, 3, 16, 19, 20, 21, 22]","['Aircraft carrier', 'Medical ship', 'Landing craft', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",7,0.58
0,[0],['Non-ship'],1,0.0719
14,"[3, 14, 19]","['Medical ship', 'Liquefied gas ship', 'Cruiser']",3,0.4787
19,"[1, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 17, 19, 20, 21, 22]","['Aircraft carrier', 'Auxiliary ship', 'Container ship', 'Car carrier', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Passenger ship', 'Liquefied gas ship', 'Barge', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",16,0.457
17,"[12, 17]","['Destroyer', 'Frigate']",2,0.4541
17,"[1, 7, 10, 12, 17, 19, 21]","['Aircraft carrier', 'Car carrier', 'Oil tanker', 'Destroyer', 'Frigate', 'Cruiser', 'Amphibious assault ship']",7,0.5578
19,[19],['Cruiser'],1,0.0922
12,[12],['Destroyer'],1,0.0467
14,"[14, 15]","['Liquefied gas ship', 'Barge']",2,0.4272
2,"[0, 2, 4, 5, 9, 10, 11, 13, 15, 17]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Passenger ship', 'Barge', 'Frigate']",10,0.099
17,[17],['Frigate'],1,0.0477
0,"[0, 5]","['Non-ship', 'Auxiliary ship']",2,0.4749
17,"[0, 5, 9, 10, 12, 15, 17, 18, 19]","['Non-ship', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Barge', 'Frigate', 'Amphibious transport dock', 'Cruiser']",9,0.394
9,"[7, 9, 12, 15, 19]","['Car carrier', 'Bulk carrier', 'Destroyer', 'Barge', 'Cruiser']",5,0.4871
21,"[1, 16, 18, 21]","['Aircraft carrier', 'Landing craft', 'Amphibious transport dock', 'Amphibious assault ship']",4,0.3924
12,"[12, 17]","['Destroyer', 'Frigate']",2,0.1122
18,"[5, 18, 22]","['Auxiliary ship', 'Amphibious transport dock', 'Command ship']",3,0.169
6,"[6, 10]","['Container ship', 'Oil tanker']",2,0.0714
2,"[2, 17]","['Submarine', 'Frigate']",2,0.329
6,"[6, 10]","['Container ship', 'Oil tanker']",2,0.4326
17,"[5, 9, 10]","['Auxiliary ship', 'Bulk carrier', 'Oil tanker']",3,0.0966
6,"[0, 9]","['Non-ship', 'Bulk carrier']",2,0.2579
12,"[5, 12, 17, 19, 22]","['Auxiliary ship', 'Destroyer', 'Frigate', 'Cruiser', 'Command ship']",5,0.1422
10,[10],['Oil tanker'],1,0.0512
17,[17],['Frigate'],1,0.0549
0,"[0, 11]","['Non-ship', 'Fishing boat']",2,0.0933
5,"[0, 5, 8]","['Non-ship', 'Auxiliary ship', 'Hovercraft']",3,0.1476
21,"[1, 21]","['Aircraft carrier', 'Amphibious assault ship']",2,0.0905
1,[1],['Aircraft carrier'],1,0.1603
19,"[12, 16, 17, 19, 22]","['Destroyer', 'Landing craft', 'Frigate', 'Cruiser', 'Command ship']",5,0.336
9,"[0, 5, 7, 8, 9, 10, 13, 15]","['Non-ship', 'Auxiliary ship', 'Car carrier', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Passenger ship', 'Barge']",8,0.401
12,"[5, 12, 22]","['Auxiliary ship', 'Destroyer', 'Command ship']",3,0.1474
10,[10],['Oil tanker'],1,0.028
0,[0],['Non-ship'],1,0.0357
3,[3],['Medical ship'],1,0.0765
1,[10],['Oil tanker'],1,0.4276
21,"[1, 21]","['Aircraft carrier', 'Amphibious assault ship']",2,0.345
0,"[0, 5]","['Non-ship', 'Auxiliary ship']",2,0.0336
20,[20],['Tarawa-class amphibious assault ship'],1,0.1245
4,"[0, 4, 5, 9, 11, 12]","['Non-ship', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Fishing boat', 'Destroyer']",6,0.0771
0,"[0, 2, 4, 5, 9, 11, 13, 15, 17]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Fishing boat', 'Passenger ship', 'Barge', 'Frigate']",9,0.6332
0,"[0, 2, 5, 6, 9, 13, 15, 18]","['Non-ship', 'Submarine', 'Auxiliary ship', 'Container ship', 'Bulk carrier', 'Passenger ship', 'Barge', 'Amphibious transport dock']",8,0.1469
16,"[1, 16, 18, 19, 20]","['Aircraft carrier', 'Landing craft', 'Amphibious transport dock', 'Cruiser', 'Tarawa-class amphibious assault ship']",5,0.0802
0,"[0, 2, 4, 9, 11, 13, 15]","['Non-ship', 'Submarine', 'Combat boat', 'Bulk carrier', 'Fishing boat', 'Passenger ship', 'Barge']",7,0.6122
0,"[0, 5, 9]","['Non-ship', 'Auxiliary ship', 'Bulk carrier']",3,0.2652
12,[12],['Destroyer'],1,0.0854
13,[13],['Passenger ship'],1,0.1099
10,"[9, 10, 15]","['Bulk carrier', 'Oil tanker', 'Barge']",3,0.1502
0,"[0, 4, 5, 8, 9, 11, 13, 15]","['Non-ship', 'Combat boat', 'Auxiliary ship', 'Hovercraft', 'Bulk carrier', 'Fishing boat', 'Passenger ship', 'Barge']",8,0.1078
17,"[10, 15, 17, 19]","['Oil tanker', 'Barge', 'Frigate', 'Cruiser']",4,0.1524
10,"[0, 2, 5, 9, 10, 18]","['Non-ship', 'Submarine', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Amphibious transport dock']",6,0.2681
22,[22],['Command ship'],1,0.0521
1,[1],['Aircraft carrier'],1,0.067
9,"[0, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 17, 19]","['Non-ship', 'Combat boat', 'Auxiliary ship', 'Container ship', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Destroyer', 'Passenger ship', 'Liquefied gas ship', 'Barge', 'Frigate', 'Cruiser']",14,0.6639
12,"[0, 1, 5, 7, 8, 10, 12, 15, 16, 17, 19, 20, 21]","['Non-ship', 'Aircraft carrier', 'Auxiliary ship', 'Car carrier', 'Hovercraft', 'Oil tanker', 'Destroyer', 'Barge', 'Landing craft', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship']",13,0.2935
19,"[17, 19]","['Frigate', 'Cruiser']",2,0.0159
12,"[12, 18, 19]","['Destroyer', 'Amphibious transport dock', 'Cruiser']",3,0.0427
6,"[1, 10, 19, 21]","['Aircraft carrier', 'Oil tanker', 'Cruiser', 'Amphibious assault ship']",4,0.5098
