true_label,pred_set,pred_set_names,set_size,cloud_coverage
5,"[0, 2, 5, 9, 13]","['Non-ship', 'Submarine', 'Auxiliary ship', 'Bulk carrier', 'Passenger ship']",5,0.1175
9,"[0, 2, 4, 5, 7, 9, 10, 12, 14, 17, 19]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Car carrier', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Liquefied gas ship', 'Frigate', 'Cruiser']",11,0.5907
0,"[0, 4, 5, 9, 10, 11, 13, 14]","['Non-ship', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Passenger ship', 'Liquefied gas ship']",8,0.2992
12,[12],['Destroyer'],1,0.0693
0,"[0, 2, 5, 9, 10]","['Non-ship', 'Submarine', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker']",5,0.0966
13,"[5, 9, 13, 14, 18]","['Auxiliary ship', 'Bulk carrier', 'Passenger ship', 'Liquefied gas ship', 'Amphibious transport dock']",5,0.0477
12,"[0, 2, 4, 5, 6, 9, 10, 12, 17, 22]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Container ship', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Frigate', 'Command ship']",10,0.4961
2,[2],['Submarine'],1,0.1452
2,"[0, 2, 5, 8, 9, 12, 17, 19, 20]","['Non-ship', 'Submarine', 'Auxiliary ship', 'Hovercraft', 'Bulk carrier', 'Destroyer', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship']",9,0.1267
5,"[0, 4, 5, 9, 13]","['Non-ship', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Passenger ship']",5,0.0849
12,"[2, 5, 12, 16, 17, 19, 20, 22]","['Submarine', 'Auxiliary ship', 'Destroyer', 'Landing craft', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Command ship']",8,0.5929
0,"[0, 2, 4, 5, 9, 10, 13]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Passenger ship']",7,0.0369
9,[7],['Car carrier'],1,0.0966
12,"[12, 17, 20, 22]","['Destroyer', 'Frigate', 'Tarawa-class amphibious assault ship', 'Command ship']",4,0.1355
12,"[12, 17]","['Destroyer', 'Frigate']",2,0.087
5,"[0, 2, 4, 5, 8, 9, 10, 12, 17, 19, 20, 22]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Command ship']",12,0.3988
12,[12],['Destroyer'],1,0.1291
17,"[12, 17]","['Destroyer', 'Frigate']",2,0.0657
12,"[12, 19]","['Destroyer', 'Cruiser']",2,0.0725
9,"[9, 12, 13, 14, 18, 20, 21]","['Bulk carrier', 'Destroyer', 'Passenger ship', 'Liquefied gas ship', 'Amphibious transport dock', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship']",7,0.1879
21,"[1, 5, 10, 16, 18, 19, 21]","['Aircraft carrier', 'Auxiliary ship', 'Oil tanker', 'Landing craft', 'Amphibious transport dock', 'Cruiser', 'Amphibious assault ship']",7,0.2932
10,"[0, 5, 9, 10, 11, 13, 14]","['Non-ship', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Passenger ship', 'Liquefied gas ship']",7,0.1095
6,"[6, 9]","['Container ship', 'Bulk carrier']",2,0.5756
12,"[1, 2, 5, 12, 16, 17, 19, 20, 22]","['Aircraft carrier', 'Submarine', 'Auxiliary ship', 'Destroyer', 'Landing craft', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Command ship']",9,0.45
17,"[12, 16, 17, 19, 20, 22]","['Destroyer', 'Landing craft', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Command ship']",6,0.1188
4,"[0, 2, 4, 5, 9, 10, 11]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Fishing boat']",7,0.2764
12,"[0, 2, 5, 9, 10, 12, 16, 17, 18]","['Non-ship', 'Submarine', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Landing craft', 'Frigate', 'Amphibious transport dock']",9,0.3296
17,[17],['Frigate'],1,0.148
2,"[0, 2, 4, 5, 9, 10, 13]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Passenger ship']",7,0.0786
21,[21],['Amphibious assault ship'],1,0.4092
17,"[0, 2, 4, 5, 9, 11, 13]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Fishing boat', 'Passenger ship']",7,0.1712
6,"[2, 5, 6, 9, 12, 16, 17, 19, 20, 22]","['Submarine', 'Auxiliary ship', 'Container ship', 'Bulk carrier', 'Destroyer', 'Landing craft', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Command ship']",10,0.0965
9,[10],['Oil tanker'],1,0.2799
21,"[12, 14, 16, 18, 20, 21]","['Destroyer', 'Liquefied gas ship', 'Landing craft', 'Amphibious transport dock', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship']",6,0.0837
8,"[0, 5, 8, 9, 10, 13]","['Non-ship', 'Auxiliary ship', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Passenger ship']",6,0.1306
5,"[0, 4, 5, 9, 10, 11]","['Non-ship', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Fishing boat']",6,0.0915
17,"[2, 8, 9, 12, 14, 17, 19]","['Submarine', 'Hovercraft', 'Bulk carrier', 'Destroyer', 'Liquefied gas ship', 'Frigate', 'Cruiser']",7,0.5609
5,"[0, 2, 4, 5, 9, 13]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Passenger ship']",6,0.0922
0,"[10, 14, 15]","['Oil tanker', 'Liquefied gas ship', 'Barge']",3,0.1159
19,[19],['Cruiser'],1,0.1204
15,[15],['Barge'],1,0.0996
2,[2],['Submarine'],1,0.0387
3,"[8, 19, 22]","['Hovercraft', 'Cruiser', 'Command ship']",3,0.3792
11,"[0, 2, 4, 5, 8, 9, 11, 13, 14]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Hovercraft', 'Bulk carrier', 'Fishing boat', 'Passenger ship', 'Liquefied gas ship']",9,0.5738
8,[8],['Hovercraft'],1,0.0676
14,"[5, 9, 14, 15, 22]","['Auxiliary ship', 'Bulk carrier', 'Liquefied gas ship', 'Barge', 'Command ship']",5,0.1494
0,"[0, 2, 4, 5, 9]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Bulk carrier']",5,0.0723
18,"[0, 5, 7, 8, 12, 14, 16, 18, 20, 21, 22]","['Non-ship', 'Auxiliary ship', 'Car carrier', 'Hovercraft', 'Destroyer', 'Liquefied gas ship', 'Landing craft', 'Amphibious transport dock', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",11,0.3348
12,"[12, 17, 19]","['Destroyer', 'Frigate', 'Cruiser']",3,0.1092
4,"[0, 4, 5, 8, 9, 10, 11, 13, 14, 22]","['Non-ship', 'Combat boat', 'Auxiliary ship', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Passenger ship', 'Liquefied gas ship', 'Command ship']",10,0.0981
11,"[5, 11, 13]","['Auxiliary ship', 'Fishing boat', 'Passenger ship']",3,0.1128
1,[1],['Aircraft carrier'],1,0.0362
17,"[0, 1, 2, 5, 7, 8, 9, 12, 13, 14, 16, 17, 19, 20, 22]","['Non-ship', 'Aircraft carrier', 'Submarine', 'Auxiliary ship', 'Car carrier', 'Hovercraft', 'Bulk carrier', 'Destroyer', 'Passenger ship', 'Liquefied gas ship', 'Landing craft', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Command ship']",15,0.4221
19,"[17, 19]","['Frigate', 'Cruiser']",2,0.1158
9,"[0, 2, 5, 7, 9, 10, 11, 13, 16, 20, 21]","['Non-ship', 'Submarine', 'Auxiliary ship', 'Car carrier', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Passenger ship', 'Landing craft', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship']",11,0.3835
7,[7],['Car carrier'],1,0.1145
12,"[12, 17, 19]","['Destroyer', 'Frigate', 'Cruiser']",3,0.211
12,"[2, 7, 10, 12, 14, 17, 19, 22]","['Submarine', 'Car carrier', 'Oil tanker', 'Destroyer', 'Liquefied gas ship', 'Frigate', 'Cruiser', 'Command ship']",8,0.1475
7,"[0, 1, 2, 3, 6, 10, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22]","['Non-ship', 'Aircraft carrier', 'Submarine', 'Medical ship', 'Container ship', 'Oil tanker', 'Destroyer', 'Passenger ship', 'Liquefied gas ship', 'Barge', 'Landing craft', 'Frigate', 'Amphibious transport dock', 'Cruiser', 'Amphibious assault ship', 'Command ship']",16,0.6726
19,"[12, 16, 17, 19, 21]","['Destroyer', 'Landing craft', 'Frigate', 'Cruiser', 'Amphibious assault ship']",5,0.0253
9,"[7, 10, 20, 22]","['Car carrier', 'Oil tanker', 'Tarawa-class amphibious assault ship', 'Command ship']",4,0.2809
9,"[0, 2, 4, 5, 9, 11, 13]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Fishing boat', 'Passenger ship']",7,0.0874
12,"[12, 14, 17, 19, 22]","['Destroyer', 'Liquefied gas ship', 'Frigate', 'Cruiser', 'Command ship']",5,0.4116
10,"[10, 14, 18, 22]","['Oil tanker', 'Liquefied gas ship', 'Amphibious transport dock', 'Command ship']",4,0.1877
12,"[1, 2, 5, 9, 12, 16, 17, 19]","['Aircraft carrier', 'Submarine', 'Auxiliary ship', 'Bulk carrier', 'Destroyer', 'Landing craft', 'Frigate', 'Cruiser']",8,0.5397
9,"[0, 2, 4, 5, 7, 9, 10, 11, 12, 13, 14, 15, 17]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Car carrier', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Destroyer', 'Passenger ship', 'Liquefied gas ship', 'Barge', 'Frigate']",13,0.1077
11,"[0, 2, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 17]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Destroyer', 'Passenger ship', 'Liquefied gas ship', 'Barge', 'Frigate']",13,0.3989
17,[17],['Frigate'],1,0.0562
12,"[12, 17, 19, 20]","['Destroyer', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship']",4,0.3635
0,[0],['Non-ship'],1,0.0691
9,"[6, 9]","['Container ship', 'Bulk carrier']",2,0.1833
0,"[0, 2, 4]","['Non-ship', 'Submarine', 'Combat boat']",3,0.0642
13,"[5, 9, 11, 13]","['Auxiliary ship', 'Bulk carrier', 'Fishing boat', 'Passenger ship']",4,0.0445
19,"[8, 10, 14, 17, 19]","['Hovercraft', 'Oil tanker', 'Liquefied gas ship', 'Frigate', 'Cruiser']",5,0.1211
19,"[12, 17, 19]","['Destroyer', 'Frigate', 'Cruiser']",3,0.214
2,"[0, 2, 4, 5, 9, 10, 12, 21]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Amphibious assault ship']",8,0.1496
12,"[12, 19]","['Destroyer', 'Cruiser']",2,0.0863
18,"[5, 12]","['Auxiliary ship', 'Destroyer']",2,0.0242
10,"[0, 2, 5, 6, 9, 10, 11, 12, 13, 17, 19, 20, 22]","['Non-ship', 'Submarine', 'Auxiliary ship', 'Container ship', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Destroyer', 'Passenger ship', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Command ship']",13,0.2328
8,[8],['Hovercraft'],1,0.1137
12,"[12, 17, 19]","['Destroyer', 'Frigate', 'Cruiser']",3,0.1512
2,"[0, 2, 5, 9, 13]","['Non-ship', 'Submarine', 'Auxiliary ship', 'Bulk carrier', 'Passenger ship']",5,0.0903
16,"[2, 11, 12, 14, 16, 17, 19, 20]","['Submarine', 'Fishing boat', 'Destroyer', 'Liquefied gas ship', 'Landing craft', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship']",8,0.1096
0,[0],['Non-ship'],1,0.1061
13,[13],['Passenger ship'],1,0.0771
9,"[0, 2, 4, 5, 9, 10, 11, 12, 13, 14, 16, 17, 19, 22]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Destroyer', 'Passenger ship', 'Liquefied gas ship', 'Landing craft', 'Frigate', 'Cruiser', 'Command ship']",14,0.1192
2,"[0, 2, 5, 8, 9, 13]","['Non-ship', 'Submarine', 'Auxiliary ship', 'Hovercraft', 'Bulk carrier', 'Passenger ship']",6,0.0769
11,"[0, 4, 5, 8, 9, 10, 11]","['Non-ship', 'Combat boat', 'Auxiliary ship', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Fishing boat']",7,0.1746
12,"[12, 16, 17, 19]","['Destroyer', 'Landing craft', 'Frigate', 'Cruiser']",4,0.1193
2,"[2, 12]","['Submarine', 'Destroyer']",2,0.4115
5,"[2, 5, 6, 9, 10, 12, 17]","['Submarine', 'Auxiliary ship', 'Container ship', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Frigate']",7,0.41
2,"[0, 2, 5]","['Non-ship', 'Submarine', 'Auxiliary ship']",3,0.3099
2,"[2, 5, 6, 7, 9, 10, 12, 13, 14, 16, 17, 18, 19, 20, 22]","['Submarine', 'Auxiliary ship', 'Container ship', 'Car carrier', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Passenger ship', 'Liquefied gas ship', 'Landing craft', 'Frigate', 'Amphibious transport dock', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Command ship']",15,0.5999
1,[1],['Aircraft carrier'],1,0.0253
17,"[0, 4, 5, 6, 7, 8, 9, 10, 11, 13]","['Non-ship', 'Combat boat', 'Auxiliary ship', 'Container ship', 'Car carrier', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Passenger ship']",10,0.2138
7,[7],['Car carrier'],1,0.0465
0,"[0, 1, 2, 4, 5, 10, 11, 14, 17]","['Non-ship', 'Aircraft carrier', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Oil tanker', 'Fishing boat', 'Liquefied gas ship', 'Frigate']",9,0.6232
19,"[1, 7, 12, 14, 17, 19, 20, 21, 22]","['Aircraft carrier', 'Car carrier', 'Destroyer', 'Liquefied gas ship', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",9,0.5391
17,[17],['Frigate'],1,0.0927
22,"[1, 3, 5, 10, 12, 13, 14, 18]","['Aircraft carrier', 'Medical ship', 'Auxiliary ship', 'Oil tanker', 'Destroyer', 'Passenger ship', 'Liquefied gas ship', 'Amphibious transport dock']",8,0.6461
6,"[8, 10, 19, 20, 22]","['Hovercraft', 'Oil tanker', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Command ship']",5,0.0982
0,"[0, 2, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 17, 18, 19, 20]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Car carrier', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Destroyer', 'Passenger ship', 'Liquefied gas ship', 'Frigate', 'Amphibious transport dock', 'Cruiser', 'Tarawa-class amphibious assault ship']",16,0.3023
0,"[0, 4, 5, 9, 10, 13]","['Non-ship', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Passenger ship']",6,0.0744
6,[6],['Container ship'],1,0.0348
9,"[0, 2, 4, 5, 6, 9, 10, 13, 14, 17]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Container ship', 'Bulk carrier', 'Oil tanker', 'Passenger ship', 'Liquefied gas ship', 'Frigate']",10,0.5011
11,"[0, 2, 4, 5, 8, 9, 11, 13]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Hovercraft', 'Bulk carrier', 'Fishing boat', 'Passenger ship']",8,0.4581
19,"[1, 2, 7, 8, 12, 14, 16, 17, 19, 20, 21, 22]","['Aircraft carrier', 'Submarine', 'Car carrier', 'Hovercraft', 'Destroyer', 'Liquefied gas ship', 'Landing craft', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",12,0.4035
0,"[0, 4, 5, 9, 13]","['Non-ship', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Passenger ship']",5,0.1121
1,"[1, 7, 21]","['Aircraft carrier', 'Car carrier', 'Amphibious assault ship']",3,0.0744
17,"[1, 7, 12, 17, 19, 20]","['Aircraft carrier', 'Car carrier', 'Destroyer', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship']",6,0.2085
9,"[6, 7, 9]","['Container ship', 'Car carrier', 'Bulk carrier']",3,0.0856
21,"[16, 20, 21, 22]","['Landing craft', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",4,0.0596
17,"[0, 1, 2, 5, 6, 9, 10, 12, 16, 17, 19, 20]","['Non-ship', 'Aircraft carrier', 'Submarine', 'Auxiliary ship', 'Container ship', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Landing craft', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship']",12,0.5811
12,[12],['Destroyer'],1,0.2019
17,"[12, 17, 19]","['Destroyer', 'Frigate', 'Cruiser']",3,0.0675
13,"[0, 1, 2, 4, 5, 8, 9, 10, 11, 13, 14, 15]","['Non-ship', 'Aircraft carrier', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Passenger ship', 'Liquefied gas ship', 'Barge']",12,0.6012
19,"[1, 2, 12, 14, 16, 18, 19, 20, 21, 22]","['Aircraft carrier', 'Submarine', 'Destroyer', 'Liquefied gas ship', 'Landing craft', 'Amphibious transport dock', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",10,0.3195
9,"[0, 1, 2, 4, 5, 9, 10, 11, 12, 17, 19, 22]","['Non-ship', 'Aircraft carrier', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Destroyer', 'Frigate', 'Cruiser', 'Command ship']",12,0.6554
10,"[0, 1, 2, 5, 7, 9, 10, 12, 14, 16, 17, 18, 19, 21, 22]","['Non-ship', 'Aircraft carrier', 'Submarine', 'Auxiliary ship', 'Car carrier', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Liquefied gas ship', 'Landing craft', 'Frigate', 'Amphibious transport dock', 'Cruiser', 'Amphibious assault ship', 'Command ship']",15,0.6099
0,"[0, 9, 11]","['Non-ship', 'Bulk carrier', 'Fishing boat']",3,0.0592
4,"[0, 4, 5, 8, 17, 20]","['Non-ship', 'Combat boat', 'Auxiliary ship', 'Hovercraft', 'Frigate', 'Tarawa-class amphibious assault ship']",6,0.2029
12,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22]","['Non-ship', 'Aircraft carrier', 'Submarine', 'Medical ship', 'Combat boat', 'Auxiliary ship', 'Container ship', 'Car carrier', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Destroyer', 'Passenger ship', 'Liquefied gas ship', 'Landing craft', 'Frigate', 'Amphibious transport dock', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",22,0.6309
21,"[20, 21]","['Tarawa-class amphibious assault ship', 'Amphibious assault ship']",2,0.2138
19,"[12, 17, 19]","['Destroyer', 'Frigate', 'Cruiser']",3,0.3549
2,"[0, 2, 5, 7, 9, 10, 12]","['Non-ship', 'Submarine', 'Auxiliary ship', 'Car carrier', 'Bulk carrier', 'Oil tanker', 'Destroyer']",7,0.1941
17,"[1, 2, 6, 12, 17, 19, 20, 22]","['Aircraft carrier', 'Submarine', 'Container ship', 'Destroyer', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Command ship']",8,0.3239
8,[8],['Hovercraft'],1,0.1046
10,"[0, 1, 4, 5, 6, 9, 10, 16, 20, 21, 22]","['Non-ship', 'Aircraft carrier', 'Combat boat', 'Auxiliary ship', 'Container ship', 'Bulk carrier', 'Oil tanker', 'Landing craft', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",11,0.1355
5,"[4, 5]","['Combat boat', 'Auxiliary ship']",2,0.0914
11,"[0, 2, 4, 5, 9, 10, 11, 14, 15, 17]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Liquefied gas ship', 'Barge', 'Frigate']",10,0.248
0,"[0, 5, 13]","['Non-ship', 'Auxiliary ship', 'Passenger ship']",3,0.2737
0,"[0, 4, 5, 9, 13]","['Non-ship', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Passenger ship']",5,0.09
12,"[1, 2, 4, 5, 6, 9, 12, 16, 17, 18, 19, 20, 21, 22]","['Aircraft carrier', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Container ship', 'Bulk carrier', 'Destroyer', 'Landing craft', 'Frigate', 'Amphibious transport dock', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",14,0.3949
21,[21],['Amphibious assault ship'],1,0.0558
12,"[12, 17, 19]","['Destroyer', 'Frigate', 'Cruiser']",3,0.097
15,[15],['Barge'],1,0.3205
0,"[0, 4, 5, 9, 10, 11, 15, 17, 22]","['Non-ship', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Barge', 'Frigate', 'Command ship']",9,0.3112
12,"[12, 19, 20, 22]","['Destroyer', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Command ship']",4,0.2964
17,"[12, 17, 19, 22]","['Destroyer', 'Frigate', 'Cruiser', 'Command ship']",4,0.1367
0,"[0, 13]","['Non-ship', 'Passenger ship']",2,0.1194
9,"[0, 2, 4, 5, 6, 9, 10, 12, 17]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Container ship', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Frigate']",9,0.1747
1,"[0, 1, 5, 7, 9, 10, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22]","['Non-ship', 'Aircraft carrier', 'Auxiliary ship', 'Car carrier', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Liquefied gas ship', 'Barge', 'Landing craft', 'Frigate', 'Amphibious transport dock', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",16,0.4741
21,"[1, 18, 21]","['Aircraft carrier', 'Amphibious transport dock', 'Amphibious assault ship']",3,0.1376
12,"[9, 12, 14, 17, 19, 22]","['Bulk carrier', 'Destroyer', 'Liquefied gas ship', 'Frigate', 'Cruiser', 'Command ship']",6,0.1164
18,"[0, 1, 2, 4, 5, 9, 10, 12, 16, 17, 18, 19, 20, 22]","['Non-ship', 'Aircraft carrier', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Landing craft', 'Frigate', 'Amphibious transport dock', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Command ship']",14,0.434
19,"[2, 12, 16, 17, 19, 22]","['Submarine', 'Destroyer', 'Landing craft', 'Frigate', 'Cruiser', 'Command ship']",6,0.562
19,"[12, 19]","['Destroyer', 'Cruiser']",2,0.0732
22,"[12, 14, 16, 17, 19, 20, 22]","['Destroyer', 'Liquefied gas ship', 'Landing craft', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Command ship']",7,0.1916
4,"[0, 2, 4, 5, 16]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Landing craft']",5,0.2833
6,"[0, 7, 9, 10]","['Non-ship', 'Car carrier', 'Bulk carrier', 'Oil tanker']",4,0.2988
17,"[1, 5, 6, 7, 9, 12, 15, 17, 18, 19]","['Aircraft carrier', 'Auxiliary ship', 'Container ship', 'Car carrier', 'Bulk carrier', 'Destroyer', 'Barge', 'Frigate', 'Amphibious transport dock', 'Cruiser']",10,0.2493
13,"[0, 2, 4, 5, 8, 9, 10, 11, 13, 15]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Passenger ship', 'Barge']",10,0.0649
19,"[12, 16, 17, 19, 20, 22]","['Destroyer', 'Landing craft', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Command ship']",6,0.4353
19,"[12, 16, 17, 19, 21, 22]","['Destroyer', 'Landing craft', 'Frigate', 'Cruiser', 'Amphibious assault ship', 'Command ship']",6,0.1536
12,"[12, 19, 21]","['Destroyer', 'Cruiser', 'Amphibious assault ship']",3,0.1426
16,"[5, 12, 16, 17, 20, 22]","['Auxiliary ship', 'Destroyer', 'Landing craft', 'Frigate', 'Tarawa-class amphibious assault ship', 'Command ship']",6,0.1158
19,"[12, 17, 19]","['Destroyer', 'Frigate', 'Cruiser']",3,0.0554
6,"[6, 9]","['Container ship', 'Bulk carrier']",2,0.0443
19,"[12, 16, 17, 19, 20, 22]","['Destroyer', 'Landing craft', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Command ship']",6,0.4379
17,"[16, 17, 19, 20, 22]","['Landing craft', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Command ship']",5,0.1036
17,[17],['Frigate'],1,0.0527
16,"[5, 12, 16, 17, 18, 20, 21, 22]","['Auxiliary ship', 'Destroyer', 'Landing craft', 'Frigate', 'Amphibious transport dock', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",8,0.3698
22,[22],['Command ship'],1,0.0459
21,[21],['Amphibious assault ship'],1,0.0373
5,"[0, 4, 5, 8, 9, 10]","['Non-ship', 'Combat boat', 'Auxiliary ship', 'Hovercraft', 'Bulk carrier', 'Oil tanker']",6,0.2047
12,"[12, 16, 17, 19, 20, 22]","['Destroyer', 'Landing craft', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Command ship']",6,0.1381
1,[1],['Aircraft carrier'],1,0.1115
2,"[0, 2, 4, 5, 9, 10, 17]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Frigate']",7,0.1593
16,"[12, 16, 19]","['Destroyer', 'Landing craft', 'Cruiser']",3,0.0506
21,[21],['Amphibious assault ship'],1,0.2015
4,[4],['Combat boat'],1,0.1043
0,"[0, 4, 5, 8, 9, 13, 14, 15]","['Non-ship', 'Combat boat', 'Auxiliary ship', 'Hovercraft', 'Bulk carrier', 'Passenger ship', 'Liquefied gas ship', 'Barge']",8,0.6383
16,"[2, 5, 16, 17, 18, 20, 21, 22]","['Submarine', 'Auxiliary ship', 'Landing craft', 'Frigate', 'Amphibious transport dock', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",8,0.4762
10,"[2, 5, 9, 12]","['Submarine', 'Auxiliary ship', 'Bulk carrier', 'Destroyer']",4,0.4649
