true_label,pred_set,pred_set_names,set_size,cloud_coverage
4,"[4, 5, 9, 10, 11, 12, 18]","['Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Destroyer', 'Amphibious transport dock']",7,0.2764
12,"[3, 12, 17, 22]","['Medical ship', 'Destroyer', 'Frigate', 'Command ship']",4,0.3296
17,[17],['Frigate'],1,0.148
2,"[0, 2, 5, 9, 10, 12]","['Non-ship', 'Submarine', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Destroyer']",6,0.0786
21,[21],['Amphibious assault ship'],1,0.4092
17,[4],['Combat boat'],1,0.1712
6,[6],['Container ship'],1,0.0965
9,"[1, 3, 6, 7, 9, 10, 14, 18, 19, 20, 21, 22]","['Aircraft carrier', 'Medical ship', 'Container ship', 'Car carrier', 'Bulk carrier', 'Oil tanker', 'Liquefied gas ship', 'Amphibious transport dock', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",12,0.2799
21,"[1, 5, 16, 18, 20, 21]","['Aircraft carrier', 'Auxiliary ship', 'Landing craft', 'Amphibious transport dock', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship']",6,0.0837
8,"[8, 9, 10]","['Hovercraft', 'Bulk carrier', 'Oil tanker']",3,0.1306
5,[4],['Combat boat'],1,0.0915
17,"[2, 5, 9, 10, 11, 12, 16, 17, 18, 19, 22]","['Submarine', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Destroyer', 'Landing craft', 'Frigate', 'Amphibious transport dock', 'Cruiser', 'Command ship']",11,0.5609
5,"[0, 4, 5]","['Non-ship', 'Combat boat', 'Auxiliary ship']",3,0.0922
0,"[0, 5, 9, 10, 11, 15]","['Non-ship', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Barge']",6,0.1159
19,"[12, 19]","['Destroyer', 'Cruiser']",2,0.1204
15,[15],['Barge'],1,0.0996
2,[2],['Submarine'],1,0.0387
3,"[3, 7, 9, 10, 12, 22]","['Medical ship', 'Car carrier', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Command ship']",6,0.3792
11,"[0, 4, 5, 9, 10, 11, 13]","['Non-ship', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Passenger ship']",7,0.5738
8,[8],['Hovercraft'],1,0.0676
14,"[0, 2, 4, 5, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Destroyer', 'Liquefied gas ship', 'Barge', 'Landing craft', 'Frigate', 'Amphibious transport dock', 'Cruiser']",15,0.1494
0,[0],['Non-ship'],1,0.0723
18,"[5, 7, 9, 12, 21]","['Auxiliary ship', 'Car carrier', 'Bulk carrier', 'Destroyer', 'Amphibious assault ship']",5,0.3348
12,"[12, 19]","['Destroyer', 'Cruiser']",2,0.1092
4,"[4, 5, 9, 11]","['Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Fishing boat']",4,0.0981
11,[11],['Fishing boat'],1,0.1128
1,[1],['Aircraft carrier'],1,0.0362
17,"[0, 2, 4, 5, 7, 9, 10, 12, 16, 17, 19, 20, 22]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Car carrier', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Landing craft', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Command ship']",13,0.4221
19,[19],['Cruiser'],1,0.1158
9,"[1, 2, 6, 7, 9, 10, 18, 20, 21, 22]","['Aircraft carrier', 'Submarine', 'Container ship', 'Car carrier', 'Bulk carrier', 'Oil tanker', 'Amphibious transport dock', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",10,0.3835
7,[7],['Car carrier'],1,0.1145
12,[12],['Destroyer'],1,0.211
12,"[12, 17]","['Destroyer', 'Frigate']",2,0.1475
7,"[2, 4, 7, 9, 12, 16, 17, 19]","['Submarine', 'Combat boat', 'Car carrier', 'Bulk carrier', 'Destroyer', 'Landing craft', 'Frigate', 'Cruiser']",8,0.6726
19,[19],['Cruiser'],1,0.0253
9,"[7, 9, 10, 12, 18, 21, 22]","['Car carrier', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Amphibious transport dock', 'Amphibious assault ship', 'Command ship']",7,0.2809
9,"[0, 4, 5, 9, 10, 11, 15]","['Non-ship', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Barge']",7,0.0874
12,"[1, 9, 10, 12, 17, 18, 21, 22]","['Aircraft carrier', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Frigate', 'Amphibious transport dock', 'Amphibious assault ship', 'Command ship']",8,0.4116
10,"[10, 14]","['Oil tanker', 'Liquefied gas ship']",2,0.1877
12,"[12, 17, 19, 20, 22]","['Destroyer', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Command ship']",5,0.5397
9,"[0, 5, 9, 11]","['Non-ship', 'Auxiliary ship', 'Bulk carrier', 'Fishing boat']",4,0.1077
11,"[0, 2, 4, 5, 8, 9, 10, 11]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Fishing boat']",8,0.3989
17,"[10, 12, 17]","['Oil tanker', 'Destroyer', 'Frigate']",3,0.0562
12,"[0, 7, 9, 12, 17, 19, 20, 22]","['Non-ship', 'Car carrier', 'Bulk carrier', 'Destroyer', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Command ship']",8,0.3635
0,"[0, 11]","['Non-ship', 'Fishing boat']",2,0.0691
9,"[3, 6, 9, 18]","['Medical ship', 'Container ship', 'Bulk carrier', 'Amphibious transport dock']",4,0.1833
0,"[0, 2, 9, 11]","['Non-ship', 'Submarine', 'Bulk carrier', 'Fishing boat']",4,0.0642
13,"[5, 9, 11, 13]","['Auxiliary ship', 'Bulk carrier', 'Fishing boat', 'Passenger ship']",4,0.0445
19,"[8, 9, 10, 12, 19, 20]","['Hovercraft', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Cruiser', 'Tarawa-class amphibious assault ship']",6,0.1211
19,[19],['Cruiser'],1,0.214
2,"[2, 9, 12, 17, 18]","['Submarine', 'Bulk carrier', 'Destroyer', 'Frigate', 'Amphibious transport dock']",5,0.1496
12,[12],['Destroyer'],1,0.0863
18,"[5, 12, 18, 21]","['Auxiliary ship', 'Destroyer', 'Amphibious transport dock', 'Amphibious assault ship']",4,0.0242
10,"[0, 5, 9, 10, 11, 12, 17, 18, 19]","['Non-ship', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Destroyer', 'Frigate', 'Amphibious transport dock', 'Cruiser']",9,0.2328
8,[8],['Hovercraft'],1,0.1137
12,"[6, 12, 18]","['Container ship', 'Destroyer', 'Amphibious transport dock']",3,0.1512
2,"[2, 5, 9, 10, 12, 17, 19, 20]","['Submarine', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship']",8,0.0903
16,"[2, 12, 16, 20]","['Submarine', 'Destroyer', 'Landing craft', 'Tarawa-class amphibious assault ship']",4,0.1096
0,[0],['Non-ship'],1,0.1061
13,[11],['Fishing boat'],1,0.0771
9,[11],['Fishing boat'],1,0.1192
2,"[0, 5, 9, 18]","['Non-ship', 'Auxiliary ship', 'Bulk carrier', 'Amphibious transport dock']",4,0.0769
11,[11],['Fishing boat'],1,0.1746
12,"[12, 16, 19, 20]","['Destroyer', 'Landing craft', 'Cruiser', 'Tarawa-class amphibious assault ship']",4,0.1193
2,"[2, 12]","['Submarine', 'Destroyer']",2,0.4115
5,"[5, 9, 11, 12, 17, 18, 19]","['Auxiliary ship', 'Bulk carrier', 'Fishing boat', 'Destroyer', 'Frigate', 'Amphibious transport dock', 'Cruiser']",7,0.41
2,[2],['Submarine'],1,0.3099
2,"[0, 2, 5, 9, 12, 16, 17, 18]","['Non-ship', 'Submarine', 'Auxiliary ship', 'Bulk carrier', 'Destroyer', 'Landing craft', 'Frigate', 'Amphibious transport dock']",8,0.5999
1,[1],['Aircraft carrier'],1,0.0253
17,"[4, 5, 12, 17, 19]","['Combat boat', 'Auxiliary ship', 'Destroyer', 'Frigate', 'Cruiser']",5,0.2138
7,[7],['Car carrier'],1,0.0465
0,"[0, 2, 4, 5, 9, 11, 13, 17]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Fishing boat', 'Passenger ship', 'Frigate']",8,0.6232
19,"[2, 5, 10, 12, 16, 17, 19, 21]","['Submarine', 'Auxiliary ship', 'Oil tanker', 'Destroyer', 'Landing craft', 'Frigate', 'Cruiser', 'Amphibious assault ship']",8,0.5391
17,[17],['Frigate'],1,0.0927
22,"[1, 2, 3, 4, 5, 7, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 21, 22]","['Aircraft carrier', 'Submarine', 'Medical ship', 'Combat boat', 'Auxiliary ship', 'Car carrier', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Destroyer', 'Liquefied gas ship', 'Barge', 'Landing craft', 'Frigate', 'Amphibious transport dock', 'Cruiser', 'Amphibious assault ship', 'Command ship']",18,0.6461
6,"[1, 5, 6, 8, 9, 10, 12, 17, 19, 20, 21, 22]","['Aircraft carrier', 'Auxiliary ship', 'Container ship', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",12,0.0982
0,"[0, 9, 12, 18, 22]","['Non-ship', 'Bulk carrier', 'Destroyer', 'Amphibious transport dock', 'Command ship']",5,0.3023
0,[0],['Non-ship'],1,0.0744
6,[6],['Container ship'],1,0.0348
9,"[0, 2, 4, 5, 9, 10, 11, 12, 13, 17]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Destroyer', 'Passenger ship', 'Frigate']",10,0.5011
11,"[0, 4, 5, 9]","['Non-ship', 'Combat boat', 'Auxiliary ship', 'Bulk carrier']",4,0.4581
19,"[2, 7, 12, 16, 17, 19]","['Submarine', 'Car carrier', 'Destroyer', 'Landing craft', 'Frigate', 'Cruiser']",6,0.4035
0,"[0, 5, 13, 15]","['Non-ship', 'Auxiliary ship', 'Passenger ship', 'Barge']",4,0.1121
1,"[1, 3, 5, 7, 9, 10, 12, 17, 18, 19, 21, 22]","['Aircraft carrier', 'Medical ship', 'Auxiliary ship', 'Car carrier', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Frigate', 'Amphibious transport dock', 'Cruiser', 'Amphibious assault ship', 'Command ship']",12,0.0744
17,"[0, 1, 12, 17, 19, 20, 21]","['Non-ship', 'Aircraft carrier', 'Destroyer', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship']",7,0.2085
9,[9],['Bulk carrier'],1,0.0856
21,[21],['Amphibious assault ship'],1,0.0596
17,"[0, 1, 2, 5, 6, 7, 9, 12, 13, 17, 19, 20, 21]","['Non-ship', 'Aircraft carrier', 'Submarine', 'Auxiliary ship', 'Container ship', 'Car carrier', 'Bulk carrier', 'Destroyer', 'Passenger ship', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship']",13,0.5811
12,[12],['Destroyer'],1,0.2019
17,"[12, 17, 19]","['Destroyer', 'Frigate', 'Cruiser']",3,0.0675
13,"[9, 11]","['Bulk carrier', 'Fishing boat']",2,0.6012
19,"[1, 2, 10, 12, 16, 17, 19, 20, 21, 22]","['Aircraft carrier', 'Submarine', 'Oil tanker', 'Destroyer', 'Landing craft', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",10,0.3195
9,"[0, 2, 4, 5, 9, 10, 12, 14, 16, 17, 18, 19, 20, 22]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Liquefied gas ship', 'Landing craft', 'Frigate', 'Amphibious transport dock', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Command ship']",14,0.6554
10,"[0, 2, 5, 7, 9, 10, 12, 13, 14, 16, 17, 18, 19, 20, 21]","['Non-ship', 'Submarine', 'Auxiliary ship', 'Car carrier', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Passenger ship', 'Liquefied gas ship', 'Landing craft', 'Frigate', 'Amphibious transport dock', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship']",15,0.6099
0,[11],['Fishing boat'],1,0.0592
4,"[4, 5]","['Combat boat', 'Auxiliary ship']",2,0.2029
12,"[0, 2, 3, 5, 9, 12, 16, 17, 18, 19, 20, 21, 22]","['Non-ship', 'Submarine', 'Medical ship', 'Auxiliary ship', 'Bulk carrier', 'Destroyer', 'Landing craft', 'Frigate', 'Amphibious transport dock', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",13,0.6309
21,[21],['Amphibious assault ship'],1,0.2138
19,"[9, 12, 17, 19]","['Bulk carrier', 'Destroyer', 'Frigate', 'Cruiser']",4,0.3549
2,"[0, 2, 4, 9, 10, 11, 12]","['Non-ship', 'Submarine', 'Combat boat', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Destroyer']",7,0.1941
17,"[0, 1, 2, 7, 9, 11, 12, 16, 17, 19, 20, 22]","['Non-ship', 'Aircraft carrier', 'Submarine', 'Car carrier', 'Bulk carrier', 'Fishing boat', 'Destroyer', 'Landing craft', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Command ship']",12,0.3239
8,[8],['Hovercraft'],1,0.1046
10,"[1, 4, 5, 9, 10, 12, 16, 19, 20, 21, 22]","['Aircraft carrier', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Landing craft', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",11,0.1355
5,"[4, 5, 11, 13]","['Combat boat', 'Auxiliary ship', 'Fishing boat', 'Passenger ship']",4,0.0914
11,"[0, 2, 4, 5, 9, 10, 11, 12]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Destroyer']",8,0.248
0,"[0, 9, 11]","['Non-ship', 'Bulk carrier', 'Fishing boat']",3,0.2737
0,"[0, 11]","['Non-ship', 'Fishing boat']",2,0.09
12,"[1, 2, 3, 5, 6, 7, 9, 12, 16, 17, 18, 19, 21, 22]","['Aircraft carrier', 'Submarine', 'Medical ship', 'Auxiliary ship', 'Container ship', 'Car carrier', 'Bulk carrier', 'Destroyer', 'Landing craft', 'Frigate', 'Amphibious transport dock', 'Cruiser', 'Amphibious assault ship', 'Command ship']",14,0.3949
21,[21],['Amphibious assault ship'],1,0.0558
12,"[12, 17, 20]","['Destroyer', 'Frigate', 'Tarawa-class amphibious assault ship']",3,0.097
15,"[14, 15]","['Liquefied gas ship', 'Barge']",2,0.3205
0,[11],['Fishing boat'],1,0.3112
12,"[9, 12, 17, 22]","['Bulk carrier', 'Destroyer', 'Frigate', 'Command ship']",4,0.2964
17,[17],['Frigate'],1,0.1367
0,"[0, 13]","['Non-ship', 'Passenger ship']",2,0.1194
9,"[9, 14, 19]","['Bulk carrier', 'Liquefied gas ship', 'Cruiser']",3,0.1747
1,[1],['Aircraft carrier'],1,0.4741
21,[21],['Amphibious assault ship'],1,0.1376
12,"[12, 17, 19, 22]","['Destroyer', 'Frigate', 'Cruiser', 'Command ship']",4,0.1164
18,[12],['Destroyer'],1,0.434
19,"[1, 7, 10, 12, 16, 17, 19, 20, 21]","['Aircraft carrier', 'Car carrier', 'Oil tanker', 'Destroyer', 'Landing craft', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship']",9,0.562
19,"[12, 19]","['Destroyer', 'Cruiser']",2,0.0732
22,"[1, 12, 19, 20, 22]","['Aircraft carrier', 'Destroyer', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Command ship']",5,0.1916
4,[4],['Combat boat'],1,0.2833
6,"[6, 9]","['Container ship', 'Bulk carrier']",2,0.2988
17,[12],['Destroyer'],1,0.2493
13,"[0, 5, 9, 11, 13, 15]","['Non-ship', 'Auxiliary ship', 'Bulk carrier', 'Fishing boat', 'Passenger ship', 'Barge']",6,0.0649
19,"[0, 1, 7, 10, 12, 16, 19, 20, 21, 22]","['Non-ship', 'Aircraft carrier', 'Car carrier', 'Oil tanker', 'Destroyer', 'Landing craft', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",10,0.4353
19,"[1, 2, 5, 10, 12, 16, 17, 19, 20, 21]","['Aircraft carrier', 'Submarine', 'Auxiliary ship', 'Oil tanker', 'Destroyer', 'Landing craft', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship']",10,0.1536
12,[12],['Destroyer'],1,0.1426
16,"[12, 16, 20, 22]","['Destroyer', 'Landing craft', 'Tarawa-class amphibious assault ship', 'Command ship']",4,0.1158
19,"[12, 17, 19]","['Destroyer', 'Frigate', 'Cruiser']",3,0.0554
6,[6],['Container ship'],1,0.0443
19,"[9, 12, 16, 19, 20, 22]","['Bulk carrier', 'Destroyer', 'Landing craft', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Command ship']",6,0.4379
17,[17],['Frigate'],1,0.1036
17,[17],['Frigate'],1,0.0527
16,"[12, 16, 20, 22]","['Destroyer', 'Landing craft', 'Tarawa-class amphibious assault ship', 'Command ship']",4,0.3698
22,"[18, 22]","['Amphibious transport dock', 'Command ship']",2,0.0459
21,[21],['Amphibious assault ship'],1,0.0373
5,"[0, 4, 5, 9, 10, 11]","['Non-ship', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Fishing boat']",6,0.2047
12,"[12, 19]","['Destroyer', 'Cruiser']",2,0.1381
1,[1],['Aircraft carrier'],1,0.1115
2,"[0, 2, 4, 5, 9, 10, 11, 12, 17, 19]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Destroyer', 'Frigate', 'Cruiser']",10,0.1593
16,"[1, 12, 16, 19, 20, 21]","['Aircraft carrier', 'Destroyer', 'Landing craft', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship']",6,0.0506
21,"[1, 20, 21]","['Aircraft carrier', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship']",3,0.2015
4,[4],['Combat boat'],1,0.1043
0,"[0, 4, 5, 8, 9, 10, 11, 13]","['Non-ship', 'Combat boat', 'Auxiliary ship', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Passenger ship']",8,0.6383
16,"[1, 2, 3, 6, 7, 9, 10, 12, 16, 17, 18, 19, 20, 21, 22]","['Aircraft carrier', 'Submarine', 'Medical ship', 'Container ship', 'Car carrier', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Landing craft', 'Frigate', 'Amphibious transport dock', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",15,0.4762
10,"[0, 5, 9, 12, 17]","['Non-ship', 'Auxiliary ship', 'Bulk carrier', 'Destroyer', 'Frigate']",5,0.4649
0,"[0, 6, 13]","['Non-ship', 'Container ship', 'Passenger ship']",3,0.0501
7,[7],['Car carrier'],1,0.0443
8,"[0, 5, 8, 10, 11, 13]","['Non-ship', 'Auxiliary ship', 'Hovercraft', 'Oil tanker', 'Fishing boat', 'Passenger ship']",6,0.3243
5,"[4, 5, 10, 11]","['Combat boat', 'Auxiliary ship', 'Oil tanker', 'Fishing boat']",4,0.0615
2,[2],['Submarine'],1,0.0857
0,"[0, 9]","['Non-ship', 'Bulk carrier']",2,0.0065
19,[19],['Cruiser'],1,0.1741
2,[2],['Submarine'],1,0.0413
8,"[0, 4, 5, 8, 9, 13]","['Non-ship', 'Combat boat', 'Auxiliary ship', 'Hovercraft', 'Bulk carrier', 'Passenger ship']",6,0.5265
22,"[1, 5, 12, 16, 17, 20, 21, 22]","['Aircraft carrier', 'Auxiliary ship', 'Destroyer', 'Landing craft', 'Frigate', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",8,0.13
22,"[12, 20, 22]","['Destroyer', 'Tarawa-class amphibious assault ship', 'Command ship']",3,0.2744
18,"[1, 12, 18, 19, 21]","['Aircraft carrier', 'Destroyer', 'Amphibious transport dock', 'Cruiser', 'Amphibious assault ship']",5,0.3918
19,"[10, 11, 12, 14, 15, 16, 17, 19, 21]","['Oil tanker', 'Fishing boat', 'Destroyer', 'Liquefied gas ship', 'Barge', 'Landing craft', 'Frigate', 'Cruiser', 'Amphibious assault ship']",9,0.2446
20,"[16, 18]","['Landing craft', 'Amphibious transport dock']",2,0.435
12,"[1, 10, 12, 17, 21]","['Aircraft carrier', 'Oil tanker', 'Destroyer', 'Frigate', 'Amphibious assault ship']",5,0.2683
9,[10],['Oil tanker'],1,0.1112
17,"[1, 4, 5, 9, 11, 12, 16, 17, 19, 20, 22]","['Aircraft carrier', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Fishing boat', 'Destroyer', 'Landing craft', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Command ship']",11,0.2771
6,"[6, 9]","['Container ship', 'Bulk carrier']",2,0.2039
4,"[4, 11]","['Combat boat', 'Fishing boat']",2,0.1256
21,[21],['Amphibious assault ship'],1,0.5674
2,[2],['Submarine'],1,0.0846
19,"[1, 2, 9, 10, 12, 16, 18, 19, 20, 21, 22]","['Aircraft carrier', 'Submarine', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Landing craft', 'Amphibious transport dock', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",11,0.4175
12,"[12, 19]","['Destroyer', 'Cruiser']",2,0.1662
5,"[0, 5, 12, 21]","['Non-ship', 'Auxiliary ship', 'Destroyer', 'Amphibious assault ship']",4,0.1382
17,"[4, 5, 9, 11, 12, 14, 17, 18, 19]","['Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Fishing boat', 'Destroyer', 'Liquefied gas ship', 'Frigate', 'Amphibious transport dock', 'Cruiser']",9,0.4405
14,[14],['Liquefied gas ship'],1,0.1532
19,"[12, 19, 21]","['Destroyer', 'Cruiser', 'Amphibious assault ship']",3,0.0688
8,"[4, 5, 8, 9, 10]","['Combat boat', 'Auxiliary ship', 'Hovercraft', 'Bulk carrier', 'Oil tanker']",5,0.0624
18,[18],['Amphibious transport dock'],1,0.3443
20,[20],['Tarawa-class amphibious assault ship'],1,0.4962
17,[17],['Frigate'],1,0.1222
0,"[0, 5, 21]","['Non-ship', 'Auxiliary ship', 'Amphibious assault ship']",3,0.0595
11,"[5, 9, 11]","['Auxiliary ship', 'Bulk carrier', 'Fishing boat']",3,0.2475
5,"[0, 4, 5, 9, 11, 13]","['Non-ship', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Fishing boat', 'Passenger ship']",6,0.1054
14,[14],['Liquefied gas ship'],1,0.0915
9,"[0, 1, 3, 5, 7, 9, 10, 12, 16, 17, 18, 19, 20, 21, 22]","['Non-ship', 'Aircraft carrier', 'Medical ship', 'Auxiliary ship', 'Car carrier', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Landing craft', 'Frigate', 'Amphibious transport dock', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",15,0.6361
14,[14],['Liquefied gas ship'],1,0.0905
9,[9],['Bulk carrier'],1,0.0483
10,"[9, 10]","['Bulk carrier', 'Oil tanker']",2,0.1044
12,[12],['Destroyer'],1,0.1523
2,"[2, 4, 5, 9, 10, 12, 17, 19]","['Submarine', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Frigate', 'Cruiser']",8,0.0634
1,"[1, 9, 10, 12, 21]","['Aircraft carrier', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Amphibious assault ship']",5,0.3602
22,"[1, 12, 16, 18, 19, 21, 22]","['Aircraft carrier', 'Destroyer', 'Landing craft', 'Amphibious transport dock', 'Cruiser', 'Amphibious assault ship', 'Command ship']",7,0.4297
19,"[12, 19]","['Destroyer', 'Cruiser']",2,0.0679
1,[1],['Aircraft carrier'],1,0.1205
2,[2],['Submarine'],1,0.0698
12,[12],['Destroyer'],1,0.096
21,[21],['Amphibious assault ship'],1,0.1847
5,"[0, 4, 5, 9, 11]","['Non-ship', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Fishing boat']",5,0.225
18,"[2, 9, 10, 12, 21]","['Submarine', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Amphibious assault ship']",5,0.4131
17,"[0, 7, 8, 12, 16, 17, 19, 20, 21, 22]","['Non-ship', 'Car carrier', 'Hovercraft', 'Destroyer', 'Landing craft', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",10,0.1962
17,"[12, 17]","['Destroyer', 'Frigate']",2,0.1502
10,[9],['Bulk carrier'],1,0.0294
7,"[0, 1, 3, 6, 7, 9, 10, 12, 18, 21, 22]","['Non-ship', 'Aircraft carrier', 'Medical ship', 'Container ship', 'Car carrier', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Amphibious transport dock', 'Amphibious assault ship', 'Command ship']",11,0.5849
1,[1],['Aircraft carrier'],1,0.1005
12,"[12, 19]","['Destroyer', 'Cruiser']",2,0.1035
9,[9],['Bulk carrier'],1,0.0953
12,"[12, 17]","['Destroyer', 'Frigate']",2,0.1203
0,"[0, 9, 12]","['Non-ship', 'Bulk carrier', 'Destroyer']",3,0.1241
1,"[1, 12, 19, 21]","['Aircraft carrier', 'Destroyer', 'Cruiser', 'Amphibious assault ship']",4,0.1033
17,[17],['Frigate'],1,0.0896
10,"[10, 14, 15]","['Oil tanker', 'Liquefied gas ship', 'Barge']",3,0.0762
8,[8],['Hovercraft'],1,0.0792
5,"[0, 9, 11]","['Non-ship', 'Bulk carrier', 'Fishing boat']",3,0.2576
9,[9],['Bulk carrier'],1,0.0701
19,[19],['Cruiser'],1,0.0941
9,"[9, 10, 11]","['Bulk carrier', 'Oil tanker', 'Fishing boat']",3,0.0994
9,"[7, 9, 10, 16, 17, 19, 20, 21, 22]","['Car carrier', 'Bulk carrier', 'Oil tanker', 'Landing craft', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",9,0.1102
9,"[1, 3, 7, 9, 10, 12, 16, 17, 19, 20, 21, 22]","['Aircraft carrier', 'Medical ship', 'Car carrier', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Landing craft', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",12,0.2608
5,[5],['Auxiliary ship'],1,0.2892
2,"[0, 2, 5, 12]","['Non-ship', 'Submarine', 'Auxiliary ship', 'Destroyer']",4,0.2031
6,[6],['Container ship'],1,0.1248
11,"[0, 9, 11]","['Non-ship', 'Bulk carrier', 'Fishing boat']",3,0.2967
