img_path,fine_label,super_label,sharpness,blur_radius,sharpness_blurred
data\026.Cargo_ship\P0967.bmp,026.Cargo_ship,Civil,69.29166,4.993420814721557,18.154213
data\026.Cargo_ship\P0976.bmp,026.Cargo_ship,Civil,80.50676,2.901749653812672,22.914852
data\026.Cargo_ship\P1001.bmp,026.Cargo_ship,Civil,57.616234,2.8669652658224916,24.556278
data\026.Cargo_ship\P1015.bmp,026.Cargo_ship,Civil,89.32175,5.120179643854097,17.028671
data\026.Cargo_ship\P1029.bmp,026.Cargo_ship,Civil,69.30168,0.0,69.30168
data\026.Cargo_ship\P1030.bmp,026.Cargo_ship,Civil,82.24562,0.8363628562617469,78.67688
data\026.Cargo_ship\P1036.bmp,026.Cargo_ship,Civil,75.76692,0.0,75.76692
data\026.Cargo_ship\P1098.bmp,026.Cargo_ship,Civil,81.66512,1.0282027202186261,71.6681
data\026.Cargo_ship\P1104.bmp,026.Cargo_ship,Civil,76.05379,3.5981617817259632,28.612312
data\026.Cargo_ship\P1123.bmp,026.Cargo_ship,Civil,68.954,3.0605648024996053,22.13054
data\026.Cargo_ship\P1124.bmp,026.Cargo_ship,Civil,80.24333,0.0,80.24333
data\026.Cargo_ship\P1125.bmp,026.Cargo_ship,Civil,85.080475,1.0966971693413123,76.752045
data\026.Cargo_ship\P1195.bmp,026.Cargo_ship,Civil,75.12426,5.505122562066919,16.251122
data\026.Cargo_ship\P1233.bmp,026.Cargo_ship,Civil,78.837036,0.0,78.837036
data\026.Cargo_ship\P1256.bmp,026.Cargo_ship,Civil,32.75258,1.3148991004872033,23.785225
data\026.Cargo_ship\P1273.bmp,026.Cargo_ship,Civil,78.82492,3.1937845205633524,28.088928
data\026.Cargo_ship\P1313.bmp,026.Cargo_ship,Civil,28.802834,1.3462909038475186,21.332996
data\026.Cargo_ship\P1316.bmp,026.Cargo_ship,Civil,83.16099,0.0,83.16099
data\026.Cargo_ship\P1331.bmp,026.Cargo_ship,Civil,44.43239,0.0,44.43239
data\026.Cargo_ship\P1332.bmp,026.Cargo_ship,Civil,55.89701,0.09493033042967358,55.89701
data\026.Cargo_ship\P1341.bmp,026.Cargo_ship,Civil,67.0668,4.512235798398458,15.790609
data\026.Cargo_ship\P1342.bmp,026.Cargo_ship,Civil,78.54324,0.5452646763873241,76.808075
data\026.Cargo_ship\P1351.bmp,026.Cargo_ship,Civil,74.40674,1.7442892771735625,56.920113
data\026.Cargo_ship\P1371.bmp,026.Cargo_ship,Civil,83.821526,0.1344400564616488,83.821526
data\026.Cargo_ship\P1437.bmp,026.Cargo_ship,Civil,83.646164,1.0471888456130956,71.77876
data\026.Cargo_ship\P1448.bmp,026.Cargo_ship,Civil,69.52599,0.6837654520886831,65.10062
data\026.Cargo_ship\P1474.bmp,026.Cargo_ship,Civil,83.61391,0.0,83.61391
data\026.Cargo_ship\P1522.bmp,026.Cargo_ship,Civil,83.84226,0.0,83.84226
data\026.Cargo_ship\P1529.bmp,026.Cargo_ship,Civil,76.39389,0.0,76.39389
data\026.Cargo_ship\P1545.bmp,026.Cargo_ship,Civil,72.80968,0.0,72.80968
data\026.Cargo_ship\P1584.bmp,026.Cargo_ship,Civil,79.22545,0.0,79.22545
data\026.Cargo_ship\P1589.bmp,026.Cargo_ship,Civil,89.38873,1.2840182325175298,78.496666
data\026.Cargo_ship\P1622.bmp,026.Cargo_ship,Civil,74.18835,0.0,74.18835
data\026.Cargo_ship\P1670.bmp,026.Cargo_ship,Civil,82.283966,0.6622326685138125,80.75006
data\026.Cargo_ship\P1684.bmp,026.Cargo_ship,Civil,79.983154,3.897044848598712,18.803284
data\026.Cargo_ship\P1699.bmp,026.Cargo_ship,Civil,47.78453,2.3355830540525826,22.718357
data\026.Cargo_ship\P1752.bmp,026.Cargo_ship,Civil,74.303604,0.0,74.303604
data\026.Cargo_ship\P1795.bmp,026.Cargo_ship,Civil,32.75258,3.6770914969744544,14.040329
data\026.Cargo_ship\P1892.bmp,026.Cargo_ship,Civil,72.03716,2.889860520058608,28.812801
data\026.Cargo_ship\P1957.bmp,026.Cargo_ship,Civil,83.58174,5.573954439146804,20.762886
data\026.Cargo_ship\P1993.bmp,026.Cargo_ship,Civil,84.0549,2.550717518783312,37.139053
data\026.Cargo_ship\P2004.bmp,026.Cargo_ship,Civil,81.636154,3.6714519540379653,24.473244
data\026.Cargo_ship\P2012.bmp,026.Cargo_ship,Civil,88.79036,0.0,88.79036
data\026.Cargo_ship\P2055.bmp,026.Cargo_ship,Civil,77.88751,0.0,77.88751
data\026.Cargo_ship\P2092.bmp,026.Cargo_ship,Civil,30.404732,5.879342573364246,12.577257
data\026.Cargo_ship\P2117.bmp,026.Cargo_ship,Civil,79.174774,0.0,79.174774
data\026.Cargo_ship\P2131.bmp,026.Cargo_ship,Civil,79.64943,0.0,79.64943
data\026.Cargo_ship\P2176.bmp,026.Cargo_ship,Civil,30.919044,0.0,30.919044
data\026.Cargo_ship\P2177.bmp,026.Cargo_ship,Civil,79.222946,0.040109812455717986,79.222946
data\026.Cargo_ship\P2232.bmp,026.Cargo_ship,Civil,63.233505,3.226221455083925,42.103706
data\026.Cargo_ship\P2237.bmp,026.Cargo_ship,Civil,56.23317,0.0,56.23317
data\026.Cargo_ship\P2255.bmp,026.Cargo_ship,Civil,72.96495,1.2468735718223614,57.445633
data\026.Cargo_ship\P2262.bmp,026.Cargo_ship,Civil,72.200424,1.0670906651003609,66.26293
data\026.Cargo_ship\P2278.bmp,026.Cargo_ship,Civil,85.24647,5.2205266486086686,15.2680645
data\026.Cargo_ship\P2280.bmp,026.Cargo_ship,Civil,85.15802,0.7177006326971607,83.085724
data\026.Cargo_ship\P2292.bmp,026.Cargo_ship,Civil,54.45763,0.6201946188689866,53.609432
data\026.Cargo_ship\P2298.bmp,026.Cargo_ship,Civil,89.710754,0.0,89.710754
data\026.Cargo_ship\P2348.bmp,026.Cargo_ship,Civil,74.90936,0.0,74.90936
data\026.Cargo_ship\P2430.bmp,026.Cargo_ship,Civil,69.525345,1.7553990553067025,41.961964
data\026.Cargo_ship\P2455.bmp,026.Cargo_ship,Civil,52.098732,1.2173525463040855,49.27268
data\026.Cargo_ship\P2488.bmp,026.Cargo_ship,Civil,80.809715,5.7288764711451075,13.718941
data\026.Cargo_ship\P2516.bmp,026.Cargo_ship,Civil,61.593773,0.11679849345196636,61.593773
data\026.Cargo_ship\P2535.bmp,026.Cargo_ship,Civil,55.694695,0.0,55.694695
data\026.Cargo_ship\P2555.bmp,026.Cargo_ship,Civil,75.07956,2.5974536919461215,29.705956
data\026.Cargo_ship\P2573.bmp,026.Cargo_ship,Civil,82.46909,0.0,82.46909
data\026.Cargo_ship\P2580.bmp,026.Cargo_ship,Civil,79.44527,0.0,79.44527
data\026.Cargo_ship\P2599.bmp,026.Cargo_ship,Civil,87.205444,3.3957285381084685,24.5981
data\026.Cargo_ship\P2618.bmp,026.Cargo_ship,Civil,82.32291,1.3887718526677495,67.4643
data\026.Cargo_ship\P2646.bmp,026.Cargo_ship,Civil,47.78453,0.41429113860075506,47.741318
data\026.Cargo_ship\P2647.bmp,026.Cargo_ship,Civil,89.34978,0.16602044681887884,89.31093
data\026.Cargo_ship\P2696.bmp,026.Cargo_ship,Civil,80.06001,0.4198599036787689,79.568924
data\026.Cargo_ship\P2736.bmp,026.Cargo_ship,Civil,84.04906,5.7744071721973675,17.261292
data\026.Cargo_ship\P2745.bmp,026.Cargo_ship,Civil,79.63448,1.154585832279307,64.68448
data\026.Cargo_ship\P2747.bmp,026.Cargo_ship,Civil,80.81482,0.0,80.81482
data\026.Cargo_ship\P2769.bmp,026.Cargo_ship,Civil,67.14279,0.6316069538640952,66.34586
data\026.Cargo_ship\P2798.bmp,026.Cargo_ship,Civil,63.575195,0.0,63.575195
data\026.Cargo_ship\P2810.bmp,026.Cargo_ship,Civil,78.286095,0.5188148460896969,77.742065
data\026.Cargo_ship\P2832.bmp,026.Cargo_ship,Civil,63.673134,0.0,63.673134
data\026.Cargo_ship\P2854.bmp,026.Cargo_ship,Civil,44.992256,1.6996539395116346,27.936193
data\026.Cargo_ship\P2875.bmp,026.Cargo_ship,Civil,65.42847,5.903446197050506,15.143281
data\026.Cargo_ship\P2892.bmp,026.Cargo_ship,Civil,79.65943,1.50998423301636,54.29546
data\026.Cargo_ship\P2939.bmp,026.Cargo_ship,Civil,80.68685,0.46105710411998047,80.07333
data\026.Cargo_ship\P2942.bmp,026.Cargo_ship,Civil,83.56796,0.3899533874756804,83.27382
data\026.Cargo_ship\P2957.bmp,026.Cargo_ship,Civil,39.12957,0.2805420736887658,38.670914
data\026.Cargo_ship\P2970.bmp,026.Cargo_ship,Civil,82.75122,1.488404588756464,61.784157
data\026.Cargo_ship\P3039.bmp,026.Cargo_ship,Civil,81.63612,1.040563492923728,71.39615
data\026.Cargo_ship\P3047.bmp,026.Cargo_ship,Civil,75.9816,0.0,75.9816
data\026.Cargo_ship\P3067.bmp,026.Cargo_ship,Civil,69.16571,1.4849040221387932,56.8331
data\026.Cargo_ship\P3074.bmp,026.Cargo_ship,Civil,77.14509,2.5387402222835735,31.35355
data\026.Cargo_ship\P3121.bmp,026.Cargo_ship,Civil,57.185837,0.8993104230230917,52.530323
data\026.Cargo_ship\P3125.bmp,026.Cargo_ship,Civil,85.365326,3.939250182261638,18.9742
data\026.Cargo_ship\P3182.bmp,026.Cargo_ship,Civil,81.51069,4.623439035830208,15.759181
data\026.Cargo_ship\P3198.bmp,026.Cargo_ship,Civil,52.117374,5.200120727107537,24.347395
data\026.Cargo_ship\P3233.bmp,026.Cargo_ship,Civil,30.94698,5.688069002936891,20.361523
data\026.Cargo_ship\P3281.bmp,026.Cargo_ship,Civil,76.979065,0.9396279034353263,71.12265
data\026.Cargo_ship\P3297.bmp,026.Cargo_ship,Civil,66.338455,0.5661268367837529,64.50595
data\026.Cargo_ship\P3461.bmp,026.Cargo_ship,Civil,66.338455,0.0,66.338455
data\026.Cargo_ship\P3493.bmp,026.Cargo_ship,Civil,82.34108,0.0,82.34108
data\026.Cargo_ship\P3519.bmp,026.Cargo_ship,Civil,68.00238,1.5615738727051145,48.692696
data\026.Cargo_ship\P3534.bmp,026.Cargo_ship,Civil,67.2169,0.0,67.2169
data\026.Cargo_ship\P3610.bmp,026.Cargo_ship,Civil,79.16201,1.5875877445175026,55.9871
data\026.Cargo_ship\P3645.bmp,026.Cargo_ship,Civil,58.477146,1.107642557936895,50.256012
data\026.Cargo_ship\P3689.bmp,026.Cargo_ship,Civil,83.82535,4.3108362010431085,15.589858
data\026.Cargo_ship\P3698.bmp,026.Cargo_ship,Civil,85.056915,1.8327397609830407,62.758358
data\026.Cargo_ship\P3699.bmp,026.Cargo_ship,Civil,61.593773,0.0,61.593773
data\026.Cargo_ship\P3768.bmp,026.Cargo_ship,Civil,78.03862,5.640348155574538,15.766819
data\026.Cargo_ship\P3773.bmp,026.Cargo_ship,Civil,69.32556,1.503854508253214,46.063286
data\026.Cargo_ship\P3855.bmp,026.Cargo_ship,Civil,83.63828,0.0,83.63828
data\026.Cargo_ship\P3874.bmp,026.Cargo_ship,Civil,72.03859,0.9665950310680753,65.52641
data\026.Cargo_ship\P3897.bmp,026.Cargo_ship,Civil,42.893833,1.2558771937553115,22.730091
data\026.Cargo_ship\P3898.bmp,026.Cargo_ship,Civil,56.819595,4.865247734084059,19.013943
data\026.Cargo_ship\P3899.bmp,026.Cargo_ship,Civil,68.18161,0.6324958051527789,64.00768
data\026.Cargo_ship\P3910.bmp,026.Cargo_ship,Civil,80.240395,3.6459543516830397,23.36824
data\026.Cargo_ship\P3916.bmp,026.Cargo_ship,Civil,39.65921,3.8911341929283836,18.022003
data\026.Cargo_ship\P3920.bmp,026.Cargo_ship,Civil,74.91464,1.037296627159562,63.021336
data\026.Cargo_ship\P3931.bmp,026.Cargo_ship,Civil,77.961655,0.0,77.961655
data\026.Cargo_ship\P4011.bmp,026.Cargo_ship,Civil,67.85804,2.488008836693986,29.829605
data\026.Cargo_ship\P4135.bmp,026.Cargo_ship,Civil,43.953247,2.3001548390879742,21.948627
data\026.Cargo_ship\P4142.bmp,026.Cargo_ship,Civil,75.73814,1.5045170688604534,61.297768
data\026.Cargo_ship\P4145.bmp,026.Cargo_ship,Civil,72.13956,0.0,72.13956
data\026.Cargo_ship\P4169.bmp,026.Cargo_ship,Civil,76.295555,1.1213388300233158,61.321083
data\026.Cargo_ship\P4185.bmp,026.Cargo_ship,Civil,79.13158,5.81333458382682,13.88386
data\026.Cargo_ship\P4259.bmp,026.Cargo_ship,Civil,84.98459,0.0,84.98459
data\026.Cargo_ship\P4284.bmp,026.Cargo_ship,Civil,63.958702,0.0,63.958702
data\026.Cargo_ship\P4292.bmp,026.Cargo_ship,Civil,52.509827,0.5886545923747941,52.520866
data\026.Cargo_ship\P4302.bmp,026.Cargo_ship,Civil,63.263123,0.0,63.263123
data\026.Cargo_ship\P4344.bmp,026.Cargo_ship,Civil,82.212555,3.6694034284090495,17.691168
data\026.Cargo_ship\P4361.bmp,026.Cargo_ship,Civil,89.708084,0.34241262555604934,89.3877
data\026.Cargo_ship\P4378.bmp,026.Cargo_ship,Civil,75.774994,3.1290742948704624,29.558289
data\026.Cargo_ship\P4381.bmp,026.Cargo_ship,Civil,80.05736,3.064610002843451,25.113468
data\026.Cargo_ship\P4397.bmp,026.Cargo_ship,Civil,84.41632,2.3789227536078323,34.18259
data\026.Cargo_ship\P4417.bmp,026.Cargo_ship,Civil,81.663826,3.253030548179206,27.257305
data\026.Cargo_ship\P4510.bmp,026.Cargo_ship,Civil,47.79995,5.737349542763372,11.149843
data\026.Cargo_ship\P4552.bmp,026.Cargo_ship,Civil,79.442055,0.0,79.442055
data\026.Cargo_ship\P4570.bmp,026.Cargo_ship,Civil,81.89061,1.3448746912775642,60.65159
data\026.Cargo_ship\P4604.bmp,026.Cargo_ship,Civil,73.35428,0.9539030321696287,67.99454
data\026.Cargo_ship\P4627.bmp,026.Cargo_ship,Civil,82.32832,0.7981224957751318,78.15129
data\026.Cargo_ship\P4659.bmp,026.Cargo_ship,Civil,86.26571,5.539516685953732,13.754259
data\026.Cargo_ship\P4674.bmp,026.Cargo_ship,Civil,77.252426,2.563221202051818,24.306011
data\026.Cargo_ship\P4688.bmp,026.Cargo_ship,Civil,77.786255,2.1526052669761846,34.867832
data\026.Cargo_ship\P4696.bmp,026.Cargo_ship,Civil,84.262665,4.577325004249612,16.440968
data\026.Cargo_ship\P4726.bmp,026.Cargo_ship,Civil,81.88315,0.0,81.88315
data\026.Cargo_ship\P4739.bmp,026.Cargo_ship,Civil,28.101429,2.5422567654547388,15.033353
data\026.Cargo_ship\P4767.bmp,026.Cargo_ship,Civil,82.75393,1.8886341783960672,50.014008
data\026.Cargo_ship\P4784.bmp,026.Cargo_ship,Civil,82.32291,2.3282662473904407,45.595963
data\026.Cargo_ship\P4794.bmp,026.Cargo_ship,Civil,63.263115,4.984293040633743,24.139477
data\026.Cargo_ship\P4864.bmp,026.Cargo_ship,Civil,61.482925,1.6912601357454047,40.95694
data\026.Cargo_ship\P4882.bmp,026.Cargo_ship,Civil,74.25646,0.5942720037256366,71.57573
data\026.Cargo_ship\P5074.bmp,026.Cargo_ship,Civil,74.02054,3.6396364677100204,22.692463
data\026.Cargo_ship\P5120.bmp,026.Cargo_ship,Civil,77.76309,0.0,77.76309
data\026.Cargo_ship\P5132.bmp,026.Cargo_ship,Civil,80.91739,2.2763566159718103,40.048695
data\026.Cargo_ship\P5133.bmp,026.Cargo_ship,Civil,81.39464,4.7820963254751945,15.378082
data\026.Cargo_ship\P5144.bmp,026.Cargo_ship,Civil,80.79083,2.1037097572005075,43.878307
data\026.Cargo_ship\P5155.bmp,026.Cargo_ship,Civil,74.91474,4.502755366772517,21.256956
data\026.Cargo_ship\P5172.bmp,026.Cargo_ship,Civil,83.291176,0.3746887529907863,83.187645
data\026.Cargo_ship\P5176.bmp,026.Cargo_ship,Civil,84.06213,0.9211093748966446,76.96078
data\026.Cargo_ship\P5177.bmp,026.Cargo_ship,Civil,52.478867,0.5708160272391767,52.484016
data\026.Cargo_ship\P5183.bmp,026.Cargo_ship,Civil,29.302963,0.0,29.302963
data\026.Cargo_ship\P5246.bmp,026.Cargo_ship,Civil,27.31916,2.3411736534445384,17.156498
data\026.Cargo_ship\P5271.bmp,026.Cargo_ship,Civil,86.55212,0.3693177095382829,86.07201
data\026.Cargo_ship\P5290.bmp,026.Cargo_ship,Civil,86.32022,3.2639900101229617,25.82557
data\026.Cargo_ship\P5313.bmp,026.Cargo_ship,Civil,82.29831,0.0,82.29831
data\026.Cargo_ship\P5370.bmp,026.Cargo_ship,Civil,80.14241,0.9918075777410109,70.810135
data\026.Cargo_ship\P5373.bmp,026.Cargo_ship,Civil,73.49687,0.6988497937291678,71.33511
data\026.Cargo_ship\P5389.bmp,026.Cargo_ship,Civil,79.62755,0.0,79.62755
data\026.Cargo_ship\P5399.bmp,026.Cargo_ship,Civil,70.310074,0.0,70.310074
data\026.Cargo_ship\P5404.bmp,026.Cargo_ship,Civil,84.215515,0.0,84.215515
data\026.Cargo_ship\P5410.bmp,026.Cargo_ship,Civil,68.986404,0.0,68.986404
data\026.Cargo_ship\P5449.bmp,026.Cargo_ship,Civil,80.82425,0.2056887283812452,80.72711
data\026.Cargo_ship\P5473.bmp,026.Cargo_ship,Civil,74.81754,1.3487491623259784,55.680298
data\026.Cargo_ship\P5476.bmp,026.Cargo_ship,Civil,72.38188,2.3614800117956847,34.55587
data\026.Cargo_ship\P5485.bmp,026.Cargo_ship,Civil,70.579865,0.0,70.579865
data\026.Cargo_ship\P5497.bmp,026.Cargo_ship,Civil,82.71582,2.2340439425247256,40.491104
data\026.Cargo_ship\P5506.bmp,026.Cargo_ship,Civil,78.79767,0.40312734904904524,78.45323
data\026.Cargo_ship\P5516.bmp,026.Cargo_ship,Civil,74.91022,0.0,74.91022
data\026.Cargo_ship\P5530.bmp,026.Cargo_ship,Civil,74.77054,0.8620077054715622,65.73923
data\026.Cargo_ship\P5556.bmp,026.Cargo_ship,Civil,75.77432,5.698294499948432,17.230698
data\026.Cargo_ship\P5575.bmp,026.Cargo_ship,Civil,83.84226,0.08939253054752494,83.84226
data\026.Cargo_ship\P5583.bmp,026.Cargo_ship,Civil,44.501766,0.0,44.501766
data\026.Cargo_ship\P5603.bmp,026.Cargo_ship,Civil,56.212616,4.258134368691365,22.05159
data\026.Cargo_ship\P5613.bmp,026.Cargo_ship,Civil,76.91785,1.215343523536113,68.37508
data\026.Cargo_ship\P5658.bmp,026.Cargo_ship,Civil,76.101166,4.534031569739789,25.556702
data\026.Cargo_ship\P5669.bmp,026.Cargo_ship,Civil,81.532074,0.6633194020305113,78.931046
data\026.Cargo_ship\P5739.bmp,026.Cargo_ship,Civil,80.16055,0.0,80.16055
data\026.Cargo_ship\P5834.bmp,026.Cargo_ship,Civil,77.203705,0.0,77.203705
data\026.Cargo_ship\P5868.bmp,026.Cargo_ship,Civil,32.598457,1.5568288347772692,22.9309
data\026.Cargo_ship\P5900.bmp,026.Cargo_ship,Civil,44.407543,4.032915597851623,17.374794
data\026.Cargo_ship\P5929.bmp,026.Cargo_ship,Civil,58.75199,1.4867101718032758,40.88562
data\026.Cargo_ship\P5936.bmp,026.Cargo_ship,Civil,63.5752,0.0,63.5752
data\026.Cargo_ship\P5938.bmp,026.Cargo_ship,Civil,77.50668,0.0,77.50668
data\026.Cargo_ship\P5987.bmp,026.Cargo_ship,Civil,81.61395,1.2464760443239042,64.195656
data\026.Cargo_ship\P6017.bmp,026.Cargo_ship,Civil,84.69589,3.2951753271129487,25.614632
data\026.Cargo_ship\P6040.bmp,026.Cargo_ship,Civil,30.02148,1.7235178330206042,20.709476
data\026.Cargo_ship\P6100.bmp,026.Cargo_ship,Civil,72.04495,0.0,72.04495
data\026.Cargo_ship\P6105.bmp,026.Cargo_ship,Civil,79.24002,1.95469115354958,43.782795
data\026.Cargo_ship\P6156.bmp,026.Cargo_ship,Civil,39.842476,0.0,39.842476
data\026.Cargo_ship\P6199.bmp,026.Cargo_ship,Civil,69.761406,0.0,69.761406
data\026.Cargo_ship\P6214.bmp,026.Cargo_ship,Civil,84.051956,0.0,84.051956
data\026.Cargo_ship\P6216.bmp,026.Cargo_ship,Civil,75.03587,1.1703527108437404,65.3882
data\026.Cargo_ship\P6233.bmp,026.Cargo_ship,Civil,63.233505,0.5446228355129437,63.23596
data\026.Cargo_ship\P6238.bmp,026.Cargo_ship,Civil,77.2809,0.0,77.2809
data\026.Cargo_ship\P6317.bmp,026.Cargo_ship,Civil,81.67585,4.777164098468978,17.026379
data\026.Cargo_ship\P6319.bmp,026.Cargo_ship,Civil,76.88246,1.3716096401886768,58.671448
data\026.Cargo_ship\P6323.bmp,026.Cargo_ship,Civil,84.05374,0.0,84.05374
data\026.Cargo_ship\P6342.bmp,026.Cargo_ship,Civil,39.65921,0.0,39.65921
data\026.Cargo_ship\P6374.bmp,026.Cargo_ship,Civil,76.103065,1.1820394016762386,61.60937
data\026.Cargo_ship\P6437.bmp,026.Cargo_ship,Civil,61.482925,2.5329205821826717,27.824615
data\026.Cargo_ship\P6471.bmp,026.Cargo_ship,Civil,84.95674,0.0,84.95674
data\026.Cargo_ship\P6483.bmp,026.Cargo_ship,Civil,59.48205,0.0,59.48205
data\026.Cargo_ship\P6484.bmp,026.Cargo_ship,Civil,81.68248,4.9041038108980715,17.148628
data\026.Cargo_ship\P6506.bmp,026.Cargo_ship,Civil,86.08707,0.0,86.08707
data\026.Cargo_ship\P6522.bmp,026.Cargo_ship,Civil,79.09355,0.7820300015241237,73.44877
data\026.Cargo_ship\P6540.bmp,026.Cargo_ship,Civil,56.21262,0.0,56.21262
data\026.Cargo_ship\P6587.bmp,026.Cargo_ship,Civil,64.89999,0.0,64.89999
data\026.Cargo_ship\P6637.bmp,026.Cargo_ship,Civil,79.59531,0.0,79.59531
data\026.Cargo_ship\P6675.bmp,026.Cargo_ship,Civil,30.42097,4.179783709804804,18.039413
data\026.Cargo_ship\P6759.bmp,026.Cargo_ship,Civil,52.263355,0.0,52.263355
data\026.Cargo_ship\P6817.bmp,026.Cargo_ship,Civil,74.75145,0.0,74.75145
data\026.Cargo_ship\P6827.bmp,026.Cargo_ship,Civil,81.53172,2.898428419331118,32.48032
data\026.Cargo_ship\P6835.bmp,026.Cargo_ship,Civil,71.865616,0.0,71.865616
data\026.Cargo_ship\P6854.bmp,026.Cargo_ship,Civil,72.94606,0.44186806239777265,72.447784
data\026.Cargo_ship\P6868.bmp,026.Cargo_ship,Civil,42.136894,0.0,42.136894
data\026.Cargo_ship\P6870.bmp,026.Cargo_ship,Civil,53.57435,1.264212133185901,38.327118
data\026.Cargo_ship\P6879.bmp,026.Cargo_ship,Civil,80.81087,1.9767306757008436,41.315594
data\026.Cargo_ship\P6898.bmp,026.Cargo_ship,Civil,77.80792,0.7782415752602057,75.15762
data\026.Cargo_ship\P6902.bmp,026.Cargo_ship,Civil,51.96633,1.4318508725035686,42.32058
data\026.Cargo_ship\P6906.bmp,026.Cargo_ship,Civil,81.68249,0.0,81.68249
data\026.Cargo_ship\P6924.bmp,026.Cargo_ship,Civil,72.17645,1.8776254299823332,40.998688
data\026.Cargo_ship\P6980.bmp,026.Cargo_ship,Civil,40.16353,2.133578216504858,20.230165
data\026.Cargo_ship\P6982.bmp,026.Cargo_ship,Civil,72.04642,5.407841790210439,15.076181
data\026.Cargo_ship\P6989.bmp,026.Cargo_ship,Civil,80.56506,0.0,80.56506
data\026.Cargo_ship\P6998.bmp,026.Cargo_ship,Civil,77.86973,0.0,77.86973
data\026.Cargo_ship\P7013.bmp,026.Cargo_ship,Civil,74.8875,0.0,74.8875
data\026.Cargo_ship\P7105.bmp,026.Cargo_ship,Civil,84.594696,0.7130576597774576,82.75563
data\026.Cargo_ship\P7141.bmp,026.Cargo_ship,Civil,47.79995,0.0,47.79995
data\026.Cargo_ship\P7150.bmp,026.Cargo_ship,Civil,81.833824,2.0485433554116406,40.80838
data\026.Cargo_ship\P7224.bmp,026.Cargo_ship,Civil,66.3389,0.0,66.3389
data\026.Cargo_ship\P7231.bmp,026.Cargo_ship,Civil,64.099434,1.0031463294566625,53.357925
data\026.Cargo_ship\P7234.bmp,026.Cargo_ship,Civil,69.75958,0.8254940622376867,70.48421
data\026.Cargo_ship\P7244.bmp,026.Cargo_ship,Civil,63.959923,0.07241662221889578,63.959923
data\026.Cargo_ship\P7253.bmp,026.Cargo_ship,Civil,81.29054,0.7515858149571142,76.19632
data\026.Cargo_ship\P7282.bmp,026.Cargo_ship,Civil,86.64058,2.6655237196823967,36.194527
data\026.Cargo_ship\P7319.bmp,026.Cargo_ship,Civil,63.673134,3.0807285711602326,21.837978
data\026.Cargo_ship\P7347.bmp,026.Cargo_ship,Civil,86.26815,3.0018827292804118,29.427681
data\026.Cargo_ship\P7356.bmp,026.Cargo_ship,Civil,64.09944,0.0,64.09944
data\026.Cargo_ship\P7357.bmp,026.Cargo_ship,Civil,78.131424,0.0,78.131424
data\026.Cargo_ship\P7387.bmp,026.Cargo_ship,Civil,78.65587,1.7788128376476031,46.90132
data\026.Cargo_ship\P7390.bmp,026.Cargo_ship,Civil,78.563835,1.161657685808988,66.48749
data\026.Cargo_ship\P7404.bmp,026.Cargo_ship,Civil,75.08287,0.0,75.08287
data\026.Cargo_ship\P7406.bmp,026.Cargo_ship,Civil,42.297768,0.6833448394185451,43.19989
data\026.Cargo_ship\P7438.bmp,026.Cargo_ship,Civil,69.47388,2.1106786406367917,34.697933
data\026.Cargo_ship\P7441.bmp,026.Cargo_ship,Civil,81.31703,0.8088853937438849,74.91318
data\026.Cargo_ship\P7560.bmp,026.Cargo_ship,Civil,81.323395,0.0,81.323395
data\026.Cargo_ship\P7568.bmp,026.Cargo_ship,Civil,72.83728,0.3932623344297601,72.65299
data\026.Cargo_ship\P7644.bmp,026.Cargo_ship,Civil,70.3548,3.98104362320094,20.131124
data\026.Cargo_ship\P7683.bmp,026.Cargo_ship,Civil,72.38185,1.231981650534871,62.62946
data\026.Cargo_ship\P7695.bmp,026.Cargo_ship,Civil,49.23002,0.0,49.23002
data\026.Cargo_ship\P7721.bmp,026.Cargo_ship,Civil,82.97376,0.7944404529860782,79.48273
data\026.Cargo_ship\P7770.bmp,026.Cargo_ship,Civil,62.137657,0.18892067511577837,62.137657
data\026.Cargo_ship\P7830.bmp,026.Cargo_ship,Civil,75.65855,0.0,75.65855
data\026.Cargo_ship\P7859.bmp,026.Cargo_ship,Civil,83.74632,5.231638364264126,16.064415
data\026.Cargo_ship\P7942.bmp,026.Cargo_ship,Civil,74.05162,2.9792533416166616,25.796368
data\026.Cargo_ship\P7947.bmp,026.Cargo_ship,Civil,81.67645,3.6051482313098493,24.448343
data\026.Cargo_ship\P8001.bmp,026.Cargo_ship,Civil,77.77554,0.16066548649207757,77.73956
data\026.Cargo_ship\P8010.bmp,026.Cargo_ship,Civil,43.053246,0.0,43.053246
data\026.Cargo_ship\P8057.bmp,026.Cargo_ship,Civil,73.736374,0.0,73.736374
data\026.Cargo_ship\P8095.bmp,026.Cargo_ship,Civil,75.58847,5.7339292509368525,15.913209
data\026.Cargo_ship\P8103.bmp,026.Cargo_ship,Civil,76.884674,1.6754158972613924,51.147484
data\026.Cargo_ship\P8114.bmp,026.Cargo_ship,Civil,81.016266,1.7490043663330128,49.633404
data\026.Cargo_ship\P8154.bmp,026.Cargo_ship,Civil,84.713264,1.539529916631167,60.38232
data\026.Cargo_ship\P8159.bmp,026.Cargo_ship,Civil,74.77054,1.7070932646952819,41.64068
data\026.Cargo_ship\P8165.bmp,026.Cargo_ship,Civil,80.33826,1.3357031509911654,64.00618
