true_label,pred_set,pred_set_names,set_size,cloud_coverage
16,"[0, 2, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Car carrier', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Destroyer', 'Passenger ship', 'Liquefied gas ship', 'Barge', 'Landing craft', 'Frigate', 'Amphibious transport dock', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",20,0.0577
1,"[1, 6, 9, 18, 21, 22]","['Aircraft carrier', 'Container ship', 'Bulk carrier', 'Amphibious transport dock', 'Amphibious assault ship', 'Command ship']",6,0.0803
1,"[1, 21]","['Aircraft carrier', 'Amphibious assault ship']",2,0.4065
2,[2],['Submarine'],1,0.1026
9,"[9, 11]","['Bulk carrier', 'Fishing boat']",2,0.3894
20,"[0, 2, 3, 4, 5, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22]","['Non-ship', 'Submarine', 'Medical ship', 'Combat boat', 'Auxiliary ship', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Destroyer', 'Liquefied gas ship', 'Barge', 'Landing craft', 'Frigate', 'Amphibious transport dock', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",19,0.4148
12,"[4, 12, 19]","['Combat boat', 'Destroyer', 'Cruiser']",3,0.1604
20,"[2, 16, 17]","['Submarine', 'Landing craft', 'Frigate']",3,0.0757
19,"[3, 4, 9, 10, 12, 16, 17, 19, 20, 22]","['Medical ship', 'Combat boat', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Landing craft', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Command ship']",10,0.3669
12,[12],['Destroyer'],1,0.0283
9,"[0, 3, 5, 6, 7, 9, 10, 11, 12, 18, 19]","['Non-ship', 'Medical ship', 'Auxiliary ship', 'Container ship', 'Car carrier', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Destroyer', 'Amphibious transport dock', 'Cruiser']",11,0.2288
10,"[0, 2, 4, 5, 8, 9, 10, 11, 12, 14, 15, 17]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Destroyer', 'Liquefied gas ship', 'Barge', 'Frigate']",12,0.4686
19,"[0, 1, 2, 3, 9, 10, 11, 12, 14, 16, 17, 18, 19, 20, 21, 22]","['Non-ship', 'Aircraft carrier', 'Submarine', 'Medical ship', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Destroyer', 'Liquefied gas ship', 'Landing craft', 'Frigate', 'Amphibious transport dock', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",16,0.3292
8,"[4, 5, 8, 9, 11, 13]","['Combat boat', 'Auxiliary ship', 'Hovercraft', 'Bulk carrier', 'Fishing boat', 'Passenger ship']",6,0.1048
1,[1],['Aircraft carrier'],1,0.1083
12,"[0, 2, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Container ship', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Destroyer', 'Passenger ship', 'Liquefied gas ship', 'Barge', 'Landing craft', 'Frigate', 'Amphibious transport dock', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship']",19,0.196
12,"[0, 1, 2, 4, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22]","['Non-ship', 'Aircraft carrier', 'Submarine', 'Combat boat', 'Car carrier', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Destroyer', 'Liquefied gas ship', 'Barge', 'Landing craft', 'Frigate', 'Amphibious transport dock', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",19,0.6404
4,"[4, 5]","['Combat boat', 'Auxiliary ship']",2,0.1651
21,[21],['Amphibious assault ship'],1,0.1161
0,"[0, 10]","['Non-ship', 'Oil tanker']",2,0.3054
12,"[12, 17]","['Destroyer', 'Frigate']",2,0.0669
9,"[0, 2, 6, 7, 9, 10, 12, 16, 19, 20, 21, 22]","['Non-ship', 'Submarine', 'Container ship', 'Car carrier', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Landing craft', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",12,0.3864
4,[4],['Combat boat'],1,0.151
2,[2],['Submarine'],1,0.0562
14,"[14, 15]","['Liquefied gas ship', 'Barge']",2,0.219
9,"[0, 4, 5, 11, 12, 17, 19]","['Non-ship', 'Combat boat', 'Auxiliary ship', 'Fishing boat', 'Destroyer', 'Frigate', 'Cruiser']",7,0.4942
11,"[0, 2, 4, 5, 8, 9, 10, 11, 13, 14, 15, 17, 18, 22]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Passenger ship', 'Liquefied gas ship', 'Barge', 'Frigate', 'Amphibious transport dock', 'Command ship']",14,0.4757
19,"[2, 4, 10, 11, 12, 14, 17, 19, 22]","['Submarine', 'Combat boat', 'Oil tanker', 'Fishing boat', 'Destroyer', 'Liquefied gas ship', 'Frigate', 'Cruiser', 'Command ship']",9,0.0698
19,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]","['Non-ship', 'Aircraft carrier', 'Submarine', 'Medical ship', 'Combat boat', 'Auxiliary ship', 'Container ship', 'Car carrier', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Destroyer', 'Passenger ship', 'Liquefied gas ship', 'Barge', 'Landing craft', 'Frigate', 'Amphibious transport dock', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",23,0.4622
10,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 17, 18, 19, 20, 21, 22]","['Non-ship', 'Submarine', 'Medical ship', 'Combat boat', 'Auxiliary ship', 'Container ship', 'Car carrier', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Destroyer', 'Passenger ship', 'Frigate', 'Amphibious transport dock', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",19,0.0496
0,"[0, 4, 5, 6, 8, 9, 10, 11, 13, 15, 17]","['Non-ship', 'Combat boat', 'Auxiliary ship', 'Container ship', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Passenger ship', 'Barge', 'Frigate']",11,0.0758
16,"[2, 16, 17]","['Submarine', 'Landing craft', 'Frigate']",3,0.0895
6,"[2, 3, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 17, 19, 22]","['Submarine', 'Medical ship', 'Auxiliary ship', 'Container ship', 'Car carrier', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Destroyer', 'Passenger ship', 'Liquefied gas ship', 'Barge', 'Frigate', 'Cruiser', 'Command ship']",15,0.3799
0,"[0, 4, 9, 11]","['Non-ship', 'Combat boat', 'Bulk carrier', 'Fishing boat']",4,0.105
22,"[4, 5, 9, 10, 11, 12, 16, 17, 22]","['Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Destroyer', 'Landing craft', 'Frigate', 'Command ship']",9,0.1424
12,"[2, 4, 5, 12, 17, 19]","['Submarine', 'Combat boat', 'Auxiliary ship', 'Destroyer', 'Frigate', 'Cruiser']",6,0.3434
0,"[0, 2, 4, 5, 8, 9, 11, 12, 13, 14, 15, 17]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Hovercraft', 'Bulk carrier', 'Fishing boat', 'Destroyer', 'Passenger ship', 'Liquefied gas ship', 'Barge', 'Frigate']",12,0.6048
5,"[0, 2, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 17]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Destroyer', 'Passenger ship', 'Liquefied gas ship', 'Barge', 'Frigate']",13,0.4248
3,"[3, 17, 19]","['Medical ship', 'Frigate', 'Cruiser']",3,0.2786
19,"[3, 12, 17, 19]","['Medical ship', 'Destroyer', 'Frigate', 'Cruiser']",4,0.1343
0,"[0, 2, 4, 5, 8, 9, 10, 11, 13, 14, 15]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Passenger ship', 'Liquefied gas ship', 'Barge']",11,0.5161
12,"[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22]","['Non-ship', 'Aircraft carrier', 'Submarine', 'Medical ship', 'Combat boat', 'Auxiliary ship', 'Container ship', 'Car carrier', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Destroyer', 'Liquefied gas ship', 'Barge', 'Landing craft', 'Frigate', 'Amphibious transport dock', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",21,0.6983
8,"[0, 2, 4, 5, 8, 9, 11, 13, 14, 15]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Hovercraft', 'Bulk carrier', 'Fishing boat', 'Passenger ship', 'Liquefied gas ship', 'Barge']",10,0.5253
21,"[0, 1, 12, 13, 19, 21]","['Non-ship', 'Aircraft carrier', 'Destroyer', 'Passenger ship', 'Cruiser', 'Amphibious assault ship']",6,0.5326
9,"[0, 2, 4, 5, 6, 9, 11, 12, 13, 17, 19]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Container ship', 'Bulk carrier', 'Fishing boat', 'Destroyer', 'Passenger ship', 'Frigate', 'Cruiser']",11,0.3745
21,[21],['Amphibious assault ship'],1,0.0751
10,"[0, 2, 4, 5, 11, 13]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Fishing boat', 'Passenger ship']",6,0.0312
18,"[0, 1, 2, 4, 5, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22]","['Non-ship', 'Aircraft carrier', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Fishing boat', 'Destroyer', 'Passenger ship', 'Liquefied gas ship', 'Barge', 'Landing craft', 'Frigate', 'Amphibious transport dock', 'Cruiser', 'Amphibious assault ship', 'Command ship']",17,0.0823
14,[14],['Liquefied gas ship'],1,0.2343
7,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]","['Non-ship', 'Aircraft carrier', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Container ship', 'Car carrier', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Destroyer', 'Passenger ship', 'Liquefied gas ship', 'Barge', 'Landing craft', 'Frigate', 'Amphibious transport dock', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",22,0.6245
7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22]","['Non-ship', 'Aircraft carrier', 'Submarine', 'Medical ship', 'Combat boat', 'Auxiliary ship', 'Container ship', 'Car carrier', 'Hovercraft', 'Bulk carrier', 'Destroyer', 'Passenger ship', 'Barge', 'Landing craft', 'Frigate', 'Amphibious transport dock', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",20,0.0686
0,"[0, 5, 9]","['Non-ship', 'Auxiliary ship', 'Bulk carrier']",3,0.2233
14,"[4, 8, 10, 11, 14, 15]","['Combat boat', 'Hovercraft', 'Oil tanker', 'Fishing boat', 'Liquefied gas ship', 'Barge']",6,0.2106
1,[1],['Aircraft carrier'],1,0.4473
20,"[4, 12, 16, 17, 19, 20, 22]","['Combat boat', 'Destroyer', 'Landing craft', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Command ship']",7,0.0426
22,"[2, 3, 5, 6, 9, 10, 12, 16, 17, 18, 19, 20, 21, 22]","['Submarine', 'Medical ship', 'Auxiliary ship', 'Container ship', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Landing craft', 'Frigate', 'Amphibious transport dock', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",14,0.1703
12,"[4, 12]","['Combat boat', 'Destroyer']",2,0.1055
2,"[0, 2, 4, 5, 9, 11]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Fishing boat']",6,0.064
10,"[9, 10]","['Bulk carrier', 'Oil tanker']",2,0.0639
9,"[0, 4, 5, 9, 11, 13]","['Non-ship', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Fishing boat', 'Passenger ship']",6,0.0354
13,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19]","['Non-ship', 'Aircraft carrier', 'Submarine', 'Medical ship', 'Combat boat', 'Auxiliary ship', 'Container ship', 'Car carrier', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Destroyer', 'Passenger ship', 'Liquefied gas ship', 'Barge', 'Frigate', 'Amphibious transport dock', 'Cruiser']",19,0.1081
21,[21],['Amphibious assault ship'],1,0.1069
5,"[4, 5]","['Combat boat', 'Auxiliary ship']",2,0.0182
19,"[12, 17, 19]","['Destroyer', 'Frigate', 'Cruiser']",3,0.0928
12,"[0, 2, 4, 11, 12, 17, 19, 20]","['Non-ship', 'Submarine', 'Combat boat', 'Fishing boat', 'Destroyer', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship']",8,0.2885
9,"[0, 2, 4, 5, 7, 8, 9, 10, 11, 12, 14, 15, 17, 18]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Car carrier', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Destroyer', 'Liquefied gas ship', 'Barge', 'Frigate', 'Amphibious transport dock']",14,0.3634
12,"[12, 17, 19, 20, 21, 22]","['Destroyer', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",6,0.1311
5,"[0, 2, 4, 5, 8, 9, 10, 11, 12, 14, 15, 17, 18]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Destroyer', 'Liquefied gas ship', 'Barge', 'Frigate', 'Amphibious transport dock']",13,0.4108
1,[1],['Aircraft carrier'],1,0.0286
19,"[0, 2, 4, 10, 12, 14, 17, 19, 21]","['Non-ship', 'Submarine', 'Combat boat', 'Oil tanker', 'Destroyer', 'Liquefied gas ship', 'Frigate', 'Cruiser', 'Amphibious assault ship']",9,0.4595
17,"[2, 12, 16, 17, 19]","['Submarine', 'Destroyer', 'Landing craft', 'Frigate', 'Cruiser']",5,0.1399
21,"[0, 1, 2, 4, 5, 7, 9, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22]","['Non-ship', 'Aircraft carrier', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Car carrier', 'Bulk carrier', 'Fishing boat', 'Destroyer', 'Passenger ship', 'Barge', 'Landing craft', 'Frigate', 'Amphibious transport dock', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",18,0.1496
12,"[4, 11, 12, 14, 17, 19]","['Combat boat', 'Fishing boat', 'Destroyer', 'Liquefied gas ship', 'Frigate', 'Cruiser']",6,0.2802
0,"[0, 4, 5, 8, 9, 11, 13]","['Non-ship', 'Combat boat', 'Auxiliary ship', 'Hovercraft', 'Bulk carrier', 'Fishing boat', 'Passenger ship']",7,0.4364
0,"[0, 4, 5, 8, 9, 11, 13]","['Non-ship', 'Combat boat', 'Auxiliary ship', 'Hovercraft', 'Bulk carrier', 'Fishing boat', 'Passenger ship']",7,0.0642
0,[0],['Non-ship'],1,0.1284
5,"[0, 4, 5, 8, 9, 11, 12, 13, 17]","['Non-ship', 'Combat boat', 'Auxiliary ship', 'Hovercraft', 'Bulk carrier', 'Fishing boat', 'Destroyer', 'Passenger ship', 'Frigate']",9,0.106
12,"[6, 12, 17, 18, 19, 21, 22]","['Container ship', 'Destroyer', 'Frigate', 'Amphibious transport dock', 'Cruiser', 'Amphibious assault ship', 'Command ship']",7,0.1149
9,"[0, 2, 4, 8, 9, 10, 11, 13, 14, 15, 18]","['Non-ship', 'Submarine', 'Combat boat', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Passenger ship', 'Liquefied gas ship', 'Barge', 'Amphibious transport dock']",11,0.4248
19,"[0, 3, 4, 5, 7, 9, 10, 11, 12, 14, 17, 18, 19, 22]","['Non-ship', 'Medical ship', 'Combat boat', 'Auxiliary ship', 'Car carrier', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Destroyer', 'Liquefied gas ship', 'Frigate', 'Amphibious transport dock', 'Cruiser', 'Command ship']",14,0.2153
16,"[2, 12, 16, 17, 19, 20, 21, 22]","['Submarine', 'Destroyer', 'Landing craft', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",8,0.378
20,"[0, 12, 16, 17, 20]","['Non-ship', 'Destroyer', 'Landing craft', 'Frigate', 'Tarawa-class amphibious assault ship']",5,0.0907
17,[17],['Frigate'],1,0.0423
9,"[0, 4, 8, 9, 11, 14, 15]","['Non-ship', 'Combat boat', 'Hovercraft', 'Bulk carrier', 'Fishing boat', 'Liquefied gas ship', 'Barge']",7,0.4571
15,"[14, 15]","['Liquefied gas ship', 'Barge']",2,0.1111
17,"[4, 8, 11, 12, 17, 19]","['Combat boat', 'Hovercraft', 'Fishing boat', 'Destroyer', 'Frigate', 'Cruiser']",6,0.2902
16,"[4, 12, 16, 17, 18, 19]","['Combat boat', 'Destroyer', 'Landing craft', 'Frigate', 'Amphibious transport dock', 'Cruiser']",6,0.0493
12,"[0, 2, 4, 5, 6, 9, 10, 11, 12, 13, 17, 19, 22]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Container ship', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Destroyer', 'Passenger ship', 'Frigate', 'Cruiser', 'Command ship']",13,0.2076
0,"[0, 2, 4, 5, 8, 9, 10, 11, 12, 13, 17, 19, 22]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Destroyer', 'Passenger ship', 'Frigate', 'Cruiser', 'Command ship']",13,0.0507
19,"[4, 12, 17, 19]","['Combat boat', 'Destroyer', 'Frigate', 'Cruiser']",4,0.1295
1,"[0, 1, 2, 13, 15, 16, 17, 19]","['Non-ship', 'Aircraft carrier', 'Submarine', 'Passenger ship', 'Barge', 'Landing craft', 'Frigate', 'Cruiser']",8,0.5837
0,"[0, 4, 5]","['Non-ship', 'Combat boat', 'Auxiliary ship']",3,0.2443
9,"[3, 9, 12, 19]","['Medical ship', 'Bulk carrier', 'Destroyer', 'Cruiser']",4,0.1182
17,"[2, 3, 4, 12, 16, 17, 19]","['Submarine', 'Medical ship', 'Combat boat', 'Destroyer', 'Landing craft', 'Frigate', 'Cruiser']",7,0.0942
17,"[4, 11]","['Combat boat', 'Fishing boat']",2,0.0484
0,"[0, 4, 8, 9, 11, 13, 15, 17]","['Non-ship', 'Combat boat', 'Hovercraft', 'Bulk carrier', 'Fishing boat', 'Passenger ship', 'Barge', 'Frigate']",8,0.376
0,"[0, 4, 5, 7, 8, 11, 13, 15]","['Non-ship', 'Combat boat', 'Auxiliary ship', 'Car carrier', 'Hovercraft', 'Fishing boat', 'Passenger ship', 'Barge']",8,0.0387
9,"[0, 4, 5, 9, 10, 11, 13]","['Non-ship', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Passenger ship']",7,0.0467
9,"[0, 4, 5, 6, 8, 9, 10, 11, 12]","['Non-ship', 'Combat boat', 'Auxiliary ship', 'Container ship', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Destroyer']",9,0.5707
19,"[12, 17, 18, 19]","['Destroyer', 'Frigate', 'Amphibious transport dock', 'Cruiser']",4,0.0613
14,[14],['Liquefied gas ship'],1,0.2728
17,"[0, 1, 2, 3, 4, 5, 6, 9, 10, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22]","['Non-ship', 'Aircraft carrier', 'Submarine', 'Medical ship', 'Combat boat', 'Auxiliary ship', 'Container ship', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Liquefied gas ship', 'Barge', 'Landing craft', 'Frigate', 'Amphibious transport dock', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",19,0.4299
11,"[4, 11]","['Combat boat', 'Fishing boat']",2,0.0613
4,"[0, 4, 5, 11]","['Non-ship', 'Combat boat', 'Auxiliary ship', 'Fishing boat']",4,0.1499
1,"[1, 2, 3, 6, 7, 12, 15, 16, 17, 18, 19, 20, 21]","['Aircraft carrier', 'Submarine', 'Medical ship', 'Container ship', 'Car carrier', 'Destroyer', 'Barge', 'Landing craft', 'Frigate', 'Amphibious transport dock', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship']",13,0.0926
12,"[0, 4, 12, 17, 19, 21]","['Non-ship', 'Combat boat', 'Destroyer', 'Frigate', 'Cruiser', 'Amphibious assault ship']",6,0.2542
6,"[6, 9]","['Container ship', 'Bulk carrier']",2,0.1049
13,[13],['Passenger ship'],1,0.1637
0,"[0, 4, 5, 9, 11, 13, 15]","['Non-ship', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Fishing boat', 'Passenger ship', 'Barge']",7,0.1113
5,"[0, 2, 4, 5, 8, 9, 10, 11, 12, 14, 15, 17, 18, 20]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Destroyer', 'Liquefied gas ship', 'Barge', 'Frigate', 'Amphibious transport dock', 'Tarawa-class amphibious assault ship']",14,0.0773
5,"[0, 2, 4, 5, 9, 11, 12, 13]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Fishing boat', 'Destroyer', 'Passenger ship']",8,0.2562
13,"[0, 4, 5, 9, 13]","['Non-ship', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Passenger ship']",5,0.1649
12,"[0, 2, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 19, 20, 21]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Container ship', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Destroyer', 'Passenger ship', 'Barge', 'Landing craft', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship']",17,0.5889
13,"[0, 4, 5, 11, 13, 14]","['Non-ship', 'Combat boat', 'Auxiliary ship', 'Fishing boat', 'Passenger ship', 'Liquefied gas ship']",6,0.0674
0,"[0, 5, 6, 7, 8, 10, 11, 13, 15]","['Non-ship', 'Auxiliary ship', 'Container ship', 'Car carrier', 'Hovercraft', 'Oil tanker', 'Fishing boat', 'Passenger ship', 'Barge']",9,0.2537
0,"[0, 4, 5]","['Non-ship', 'Combat boat', 'Auxiliary ship']",3,0.3262
5,"[0, 2, 4, 5, 8, 9, 10, 13, 14, 15]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Passenger ship', 'Liquefied gas ship', 'Barge']",10,0.3729
0,"[0, 1, 2, 3, 6, 7, 10, 12, 17, 18, 21]","['Non-ship', 'Aircraft carrier', 'Submarine', 'Medical ship', 'Container ship', 'Car carrier', 'Oil tanker', 'Destroyer', 'Frigate', 'Amphibious transport dock', 'Amphibious assault ship']",11,0.0789
20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22]","['Non-ship', 'Aircraft carrier', 'Submarine', 'Medical ship', 'Combat boat', 'Auxiliary ship', 'Container ship', 'Car carrier', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Destroyer', 'Liquefied gas ship', 'Barge', 'Landing craft', 'Frigate', 'Amphibious transport dock', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",22,0.1437
0,"[0, 4]","['Non-ship', 'Combat boat']",2,0.2288
12,"[4, 12, 17]","['Combat boat', 'Destroyer', 'Frigate']",3,0.2011
1,"[1, 16, 18, 21]","['Aircraft carrier', 'Landing craft', 'Amphibious transport dock', 'Amphibious assault ship']",4,0.0794
7,"[4, 5, 6, 7, 9, 10, 11, 13, 14, 18, 22]","['Combat boat', 'Auxiliary ship', 'Container ship', 'Car carrier', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Passenger ship', 'Liquefied gas ship', 'Amphibious transport dock', 'Command ship']",11,0.0702
12,"[0, 2, 4, 12, 16, 17, 19, 20]","['Non-ship', 'Submarine', 'Combat boat', 'Destroyer', 'Landing craft', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship']",8,0.0447
9,"[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 15, 16, 17, 18, 19, 20, 21, 22]","['Non-ship', 'Aircraft carrier', 'Submarine', 'Medical ship', 'Combat boat', 'Auxiliary ship', 'Container ship', 'Car carrier', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Barge', 'Landing craft', 'Frigate', 'Amphibious transport dock', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",19,0.169
5,"[0, 2, 4, 5, 9, 10, 13]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Passenger ship']",7,0.1175
9,"[0, 2, 4, 5, 8, 9, 11, 12, 13, 14, 15]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Hovercraft', 'Bulk carrier', 'Fishing boat', 'Destroyer', 'Passenger ship', 'Liquefied gas ship', 'Barge']",11,0.5907
0,"[0, 4, 5, 8, 9, 11]","['Non-ship', 'Combat boat', 'Auxiliary ship', 'Hovercraft', 'Bulk carrier', 'Fishing boat']",6,0.2992
12,[12],['Destroyer'],1,0.0693
0,"[0, 4, 5, 9, 13]","['Non-ship', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Passenger ship']",5,0.0966
13,"[3, 5, 9, 11, 13, 14, 17, 18, 19]","['Medical ship', 'Auxiliary ship', 'Bulk carrier', 'Fishing boat', 'Passenger ship', 'Liquefied gas ship', 'Frigate', 'Amphibious transport dock', 'Cruiser']",9,0.0477
12,"[0, 2, 4, 5, 6, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 22]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Container ship', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Destroyer', 'Passenger ship', 'Barge', 'Landing craft', 'Frigate', 'Amphibious transport dock', 'Cruiser', 'Command ship']",16,0.4961
2,[2],['Submarine'],1,0.1452
